item,itemLabel,lat,lon,location,distance,sitelinks
http://www.wikidata.org/entity/Q111623214,Dziatwy Street in Warsaw,52.331583333333,20.97125,Point(20.97125 52.331583333),10.497,1
http://www.wikidata.org/entity/Q111692580,Pomorska Street in Warsaw,52.329027777778,20.961361111111,Point(20.961361111 52.329027777),10.496,1
http://www.wikidata.org/entity/Q111692584,Maluchów Street in Warsaw,52.328666666667,20.959611111111,Point(20.959611111 52.328666666),10.511,1
http://www.wikidata.org/entity/Q111692585,Bramka Street in Warsaw,52.330083333333,20.961166666667,Point(20.961166666 52.330083333),10.608,1
http://www.wikidata.org/entity/Q111692600,Zręby Street in Warsaw,52.33175,20.963722222222,Point(20.963722222 52.33175),10.707,1
http://www.wikidata.org/entity/Q111692605,Chęcińska Street in Warsaw,52.333638888889,20.956944444444,Point(20.956944444 52.333638888),11.088,1
http://www.wikidata.org/entity/Q111692612,Q111692612,52.332472222222,20.956722222222,Point(20.956722222 52.332472222),10.977,1
http://www.wikidata.org/entity/Q113112684,Okienko Street in Warsaw,52.331,20.962694444444,Point(20.962694444 52.331),10.659,1
http://www.wikidata.org/entity/Q113112695,Kalendarzowa Street in Warsaw,52.330444444444,20.963944444444,Point(20.963944444 52.330444444),10.568,1
http://www.wikidata.org/entity/Q113667240,Q113667240,52.336055555556,20.96875,Point(20.96875 52.336055555),11.022,1
http://www.wikidata.org/entity/Q113669110,Henryków distillery complex,52.331974,20.969911,Point(20.969911 52.331974),10.57,1
http://www.wikidata.org/entity/Q114047526,Grzymalitów,52.339338526168,20.9445958,Point(20.9445958 52.339338526),12.028,1
http://www.wikidata.org/entity/Q114315593,Water tower of Polfa Tarchomin,52.316262,20.985043,Point(20.985043 52.316262),8.576,1
http://www.wikidata.org/entity/Q114337665,Q114337665,52.32916,20.96389,Point(20.96389 52.32916),10.439,1
http://www.wikidata.org/entity/Q114338185,Czarodzieja Street in Warsaw,52.33377,20.96504,Point(20.96504 52.33377),10.879,1
http://www.wikidata.org/entity/Q114338203,Q114338203,52.34169,20.96245,Point(20.96245 52.34169),11.761,1
http://www.wikidata.org/entity/Q114338289,Q114338289,52.34037,20.94833,Point(20.94833 52.34037),12.016,1
http://www.wikidata.org/entity/Q114567872,Dzierzgońska Street in Warsaw,52.33925,20.942,Point(20.942 52.33925),12.102,1
http://www.wikidata.org/entity/Q114567874,Q114567874,52.34385,20.9449,Point(20.9449 52.34385),12.466,1
http://www.wikidata.org/entity/Q114567880,Barszczewskiej Street in Warsaw,52.33493,20.9522,Point(20.9522 52.33493),11.357,1
http://www.wikidata.org/entity/Q114567887,Q114567887,52.33325,20.9654,Point(20.9654 52.33325),10.816,1
http://www.wikidata.org/entity/Q114567901,Q114567901,52.33765,20.94013,Point(20.94013 52.33765),12.007,1
http://www.wikidata.org/entity/Q114567909,Żiżki Street in Warsaw,52.33724,20.96219,Point(20.96219 52.33724),11.31,1
http://www.wikidata.org/entity/Q114567914,Kabrioletu Street in Warsaw,52.33469,20.96468,Point(20.96468 52.33469),10.983,1
http://www.wikidata.org/entity/Q114567916,Kaliny Street in Warsaw,52.34263,20.96406,Point(20.96406 52.34263),11.819,1
http://www.wikidata.org/entity/Q114567968,Q114567968,52.33601,20.95212,Point(20.95212 52.33601),11.467,1
http://www.wikidata.org/entity/Q114568002,Q114568002,52.34299,20.94949,Point(20.94949 52.34299),12.244,1
http://www.wikidata.org/entity/Q114568017,Przemian Street in Warsaw,52.33182,20.96248,Point(20.96248 52.33182),10.748,1
http://www.wikidata.org/entity/Q114568027,Q114568027,52.34236,20.94661,Point(20.94661 52.34236),12.266,1
http://www.wikidata.org/entity/Q114568029,Rustykalna Street in Warsaw,52.34021,20.96135,Point(20.96135 52.34021),11.637,1
http://www.wikidata.org/entity/Q114568044,Stągiewna Street in Warsaw,52.33458,20.96614,Point(20.96614 52.33458),10.934,1
http://www.wikidata.org/entity/Q114568053,Szafirków Street in Warsaw,52.34161,20.96355,Point(20.96355 52.34161),11.726,1
http://www.wikidata.org/entity/Q114568068,Q114568068,52.34054,20.94311,Point(20.94311 52.34054),12.193,1
http://www.wikidata.org/entity/Q114568069,Topolowa Street in Warsaw,52.33251,20.95333,Point(20.95333 52.33251),11.082,1
http://www.wikidata.org/entity/Q114568074,Q114568074,52.34368,20.94622,Point(20.94622 52.34368),12.409,1
http://www.wikidata.org/entity/Q114568085,Wilczej Łąki Street in Warsaw,52.34208,20.96389,Point(20.96389 52.34208),11.766,1
http://www.wikidata.org/entity/Q114568086,Q114568086,52.3401,20.95249,Point(20.95249 52.3401),11.867,1
http://www.wikidata.org/entity/Q114568099,Q114568099,52.32916,20.94786,Point(20.94786 52.32916),10.926,1
http://www.wikidata.org/entity/Q114568119,Żużlowa Street in Warsaw,52.32615,20.96778,Point(20.96778 52.32615),10.026,1
http://www.wikidata.org/entity/Q115958002,Vargi Passage in Warsaw,52.318805555556,20.956166666667,Point(20.956166666 52.318805555),9.646,1
http://www.wikidata.org/entity/Q115958047,Szkoła Podstawowa nr 344 im. Powstania Warszawskiego w Warszawie,52.321880630234,20.948557480751,Point(20.94855748 52.32188063),10.203,1
http://www.wikidata.org/entity/Q115979439,"Our Lady, Mother of Fair Love church in Warsaw",52.3212,20.95688,Point(20.95688 52.3212),9.855,1
http://www.wikidata.org/entity/Q117832392,Q117832392,52.318611111111,20.946083333333,Point(20.946083333 52.318611111),9.984,1
http://www.wikidata.org/entity/Q117884748,Q117884748,52.318527777778,20.956916666667,Point(20.956916666 52.318527777),9.594,1
http://www.wikidata.org/entity/Q23996247,Old Miłosna,52.221598,21.232257,Point(21.232257 52.221598),14.244,2
http://www.wikidata.org/entity/Q107379557,Ulica Trakt Brzeski,52.2239,21.21889,Point(21.2323 52.22339),14.214,1
http://www.wikidata.org/entity/Q107379557,Ulica Trakt Brzeski,52.22339,21.2323,Point(21.2323 52.22339),14.214,1
http://www.wikidata.org/entity/Q110101715,Jeździecka Street in Warsaw,52.21794,21.23679,Point(21.23679 52.21794),14.622,1
http://www.wikidata.org/entity/Q111674902,Fabryczna Street in Warsaw,52.22292,21.23074,Point(21.23074 52.22292),14.117,1
http://www.wikidata.org/entity/Q112075410,Q112075410,52.216027777778,21.225083333333,Point(21.225083333 52.216027777),13.885,1
http://www.wikidata.org/entity/Q112075417,Diamentowa Street in Warsaw,52.218777777778,21.22775,Point(21.22775 52.218777777),13.999,1
http://www.wikidata.org/entity/Q112076431,Q112076431,52.226194444444,21.230361111111,Point(21.230361111 52.226194444),14.037,1
http://www.wikidata.org/entity/Q112076471,Brzozowa Street in Warsaw,52.225972222222,21.233833333333,Point(21.233833333 52.225972222),14.275,1
http://www.wikidata.org/entity/Q112691837,Q112691837,52.220611111111,21.223416666667,Point(21.223416666 52.220611111),13.671,1
http://www.wikidata.org/entity/Q112691922,Turkusowa Street in Warsaw,52.221638888889,21.22425,Point(21.22425 52.221638888),13.706,1
http://www.wikidata.org/entity/Q112691987,Szafirowa Street in Warsaw,52.220333333333,21.224222222222,Point(21.224222222 52.220333333),13.73,1
http://www.wikidata.org/entity/Q112692103,Q112692103,52.220027777778,21.224027777778,Point(21.224027777 52.220027777),13.724,1
http://www.wikidata.org/entity/Q112692170,Opalowa Street in Warsaw,52.220388888889,21.225,Point(21.225 52.220388888),13.781,1
http://www.wikidata.org/entity/Q112692242,Jaspisowa Street in Warsaw,52.221222222222,21.225666666667,Point(21.225666666 52.221222222),13.809,1
http://www.wikidata.org/entity/Q112692309,Kryształowa Street in Warsaw,52.220388888889,21.226166666667,Point(21.226166666 52.220388888),13.859,1
http://www.wikidata.org/entity/Q112692697,Koralowa Street in Warsaw,52.221083333333,21.226666666667,Point(21.226666666 52.221083333),13.879,1
http://www.wikidata.org/entity/Q112692705,Alabastrowa Street in Warsaw,52.220083333333,21.226666666667,Point(21.226666666 52.220083333),13.899,1
http://www.wikidata.org/entity/Q112692713,Nefrytowa Street in Warsaw,52.217694444444,21.227111111111,Point(21.227111111 52.217694444),13.981,1
http://www.wikidata.org/entity/Q112692719,Q112692719,52.217361111111,21.226527777778,Point(21.226527777 52.217361111),13.95,1
http://www.wikidata.org/entity/Q113019241,Pogodna Street in Warsaw,52.216833333333,21.239472222222,Point(21.239472222 52.216833333),14.825,1
http://www.wikidata.org/entity/Q113019254,Q113019254,52.221194444444,21.238666666667,Point(21.238666666 52.221194444),14.681,1
http://www.wikidata.org/entity/Q113019262,Wczasowa Street in Warsaw,52.216805555556,21.23275,Point(21.23275 52.216805555),14.377,1
http://www.wikidata.org/entity/Q113019263,Jutrzenki Street in Warsaw,52.21725,21.231861111111,Point(21.231861111 52.21725),14.308,1
http://www.wikidata.org/entity/Q113019266,Śnieżna Street in Warsaw,52.218527777778,21.2325,Point(21.2325 52.218527777),14.322,1
http://www.wikidata.org/entity/Q113024208,Q113024208,52.218861111111,21.231833333333,Point(21.231833333 52.218861111),14.27,1
http://www.wikidata.org/entity/Q113024376,Majowa Street in Warsaw,52.218972222222,21.231138888889,Point(21.231138888 52.218972222),14.222,1
http://www.wikidata.org/entity/Q113024405,Skalista Street in Warsaw,52.218111111111,21.23175,Point(21.23175 52.218111111),14.281,1
http://www.wikidata.org/entity/Q113024555,Kalinowa Street in Warsaw,52.21584,21.23316,Point(21.23316 52.21584),14.427,1
http://www.wikidata.org/entity/Q113024565,Q113024565,52.215222222222,21.231638888889,Point(21.231638888 52.215222222),14.341,1
http://www.wikidata.org/entity/Q113148646,OSP Stara Miłosna,52.223103441109,21.224485172336,Point(21.224485172 52.223103441),13.694,1
http://www.wikidata.org/entity/Q113168915,Rowowa Street in Warsaw,52.223944444444,21.239722222222,Point(21.239722222 52.223944444),14.704,1
http://www.wikidata.org/entity/Q113168938,Nizinna Street in Warsaw,52.225694444444,21.238222222222,Point(21.238222222 52.225694444),14.575,1
http://www.wikidata.org/entity/Q113168958,Mazowiecka Street in Warsaw,52.224777777778,21.237222222222,Point(21.237222222 52.224777777),14.522,1
http://www.wikidata.org/entity/Q113169308,Fabryczna bus stop,52.223472222222,21.230722222222,Point(21.230722222 52.223472222),14.106,1
http://www.wikidata.org/entity/Q114349427,Nizinna bus stop,52.22329,21.23838,Point(21.23838 52.22329),14.624,1
http://www.wikidata.org/entity/Q114352483,Marmurowa bus stop,52.21664,21.22933,Point(21.22933 52.21664),14.153,1
http://www.wikidata.org/entity/Q115194743,Q115194743,52.221666666667,21.226888888889,Point(21.226888888 52.221666666),13.882,1
http://www.wikidata.org/entity/Q115194747,Q115194747,52.222416666667,21.224527777778,Point(21.224527777 52.222416666),13.709,1
http://www.wikidata.org/entity/Q115194753,Q115194753,52.217,21.224444444444,Point(21.224444444 52.217),13.82,1
http://www.wikidata.org/entity/Q115194756,Bazaltowa Street in Warsaw,52.219805555556,21.236583333333,Point(21.236583333 52.219805555),14.569,1
http://www.wikidata.org/entity/Q115194758,Q115194758,52.222666666667,21.231361111111,Point(21.231361111 52.222666666),14.163,1
http://www.wikidata.org/entity/Q115194762,Q115194762,52.236416666667,21.220055555556,Point(21.220055555 52.236416666),13.226,1
http://www.wikidata.org/entity/Q115194766,Q115194766,52.215027777778,21.232777777778,Point(21.232777777 52.215027777),14.421,1
http://www.wikidata.org/entity/Q115194767,Brzozowy Lasek Street in Warsaw,52.214888888889,21.234888888889,Point(21.234888888 52.214888888),14.565,1
http://www.wikidata.org/entity/Q115194770,Bursztynowa Street in Warsaw,52.2155,21.226277777778,Point(21.226277777 52.2155),13.978,1
http://www.wikidata.org/entity/Q115194772,Q115194772,52.2155,21.226277777778,Point(21.226277777 52.2155),13.978,1
http://www.wikidata.org/entity/Q115194775,Ciekawa Street in Warsaw,52.216666666667,21.235472222222,Point(21.235472222 52.216666666),14.562,1
http://www.wikidata.org/entity/Q115194776,Cienista Street in Warsaw,52.213083333333,21.237944444444,Point(21.237944444 52.213083333),14.813,1
http://www.wikidata.org/entity/Q115194777,Cieplarniana Street in Warsaw,52.218722222222,21.234611111111,Point(21.234611111 52.218722222),14.459,1
http://www.wikidata.org/entity/Q115194778,Q115194778,52.215555555556,21.224416666667,Point(21.224416666 52.215555555),13.853,1
http://www.wikidata.org/entity/Q115194786,Q115194786,52.217472222222,21.228888888889,Point(21.228888888 52.217472222),14.105,1
http://www.wikidata.org/entity/Q115194787,Q115194787,52.215444444444,21.233194444444,Point(21.233194444 52.215444444),14.439,1
http://www.wikidata.org/entity/Q115194791,Dąbrowy Street in Warsaw,52.211611111111,21.239916666667,Point(21.239916666 52.211611111),14.982,1
http://www.wikidata.org/entity/Q115194795,Q115194795,52.216972222222,21.228861111111,Point(21.228861111 52.216972222),14.114,1
http://www.wikidata.org/entity/Q115194801,Q115194801,52.214444444444,21.232277777778,Point(21.232277777 52.214444444),14.402,1
http://www.wikidata.org/entity/Q115194802,Q115194802,52.2145,21.233138888889,Point(21.233138888 52.2145),14.458,1
http://www.wikidata.org/entity/Q115194808,Q115194808,52.242,21.211111111111,Point(21.211111111 52.242),12.595,1
http://www.wikidata.org/entity/Q115194815,Q115194815,52.218361111111,21.2235,Point(21.2235 52.218361111),13.725,1
http://www.wikidata.org/entity/Q115194816,Q115194816,52.217916666667,21.229222222222,Point(21.229222222 52.217916666),14.117,1
http://www.wikidata.org/entity/Q115194819,Hebanowa Street in Warsaw,52.215111111111,21.228166666667,Point(21.228166666 52.215111111),14.113,1
http://www.wikidata.org/entity/Q115194825,Q115194825,52.22075,21.227055555556,Point(21.227055555 52.22075),13.911,1
http://www.wikidata.org/entity/Q115194836,Q115194836,52.216722222222,21.22425,Point(21.22425 52.216722222),13.813,1
http://www.wikidata.org/entity/Q115194837,Jesionowa Street in Warsaw,52.215166666667,21.226222222222,Point(21.226222222 52.215166666),13.982,1
http://www.wikidata.org/entity/Q115194841,Q115194841,52.243638888889,21.212888888889,Point(21.212888888 52.243638888),12.715,1
http://www.wikidata.org/entity/Q115194843,Q115194843,52.242388888889,21.218,Point(21.218 52.242388888),13.063,1
http://www.wikidata.org/entity/Q115194846,Q115194846,52.218527777778,21.223944444444,Point(21.223944444 52.218527777),13.751,1
http://www.wikidata.org/entity/Q115194851,Q115194851,52.216027777778,21.225638888889,Point(21.225638888 52.216027777),13.922,1
http://www.wikidata.org/entity/Q115194867,Q115194867,52.22775,21.210694444444,Point(21.210694444 52.22775),12.687,1
http://www.wikidata.org/entity/Q115194869,Q115194869,52.216444444444,21.224194444444,Point(21.224194444 52.216444444),13.816,1
http://www.wikidata.org/entity/Q115194881,Q115194881,52.220833333333,21.224,Point(21.224 52.220833333),13.705,1
http://www.wikidata.org/entity/Q115194883,Malwy Street in Warsaw,52.212444444444,21.23875,Point(21.23875 52.212444444),14.882,1
http://www.wikidata.org/entity/Q115194887,Q115194887,52.236027777778,21.215694444444,Point(21.215694444 52.236027777),12.932,1
http://www.wikidata.org/entity/Q115194896,Orzechowa Street in Warsaw,52.215027777778,21.229111111111,Point(21.229111111 52.215027777),14.178,1
http://www.wikidata.org/entity/Q115194900,Q115194900,52.221888888889,21.224583333333,Point(21.224583333 52.221888888),13.723,1
http://www.wikidata.org/entity/Q115194904,Q115194904,52.216166666667,21.224388888889,Point(21.224388888 52.216166666),13.836,1
http://www.wikidata.org/entity/Q115194905,Q115194905,52.221333333333,21.227277777778,Point(21.227277777 52.221333333),13.915,1
http://www.wikidata.org/entity/Q115194927,Q115194927,52.218,21.224361111111,Point(21.224361111 52.218),13.791,1
http://www.wikidata.org/entity/Q115194945,Q115194945,52.243361111111,21.218555555556,Point(21.218555555 52.243361111),13.101,1
http://www.wikidata.org/entity/Q115194957,Q115194957,52.243166666667,21.218944444444,Point(21.218944444 52.243166666),13.127,1
http://www.wikidata.org/entity/Q115194958,Q115194958,52.243666666667,21.215166666667,Point(21.215166666 52.243666666),12.87,1
http://www.wikidata.org/entity/Q115194964,Q115194964,52.227027777778,21.207472222222,Point(21.207472222 52.227027777),12.481,1
http://www.wikidata.org/entity/Q115194966,Wiązów Street in Warsaw,52.214222222222,21.2265,Point(21.2265 52.214222222),14.025,1
http://www.wikidata.org/entity/Q116695845,Q116695845,52.22076,21.222,Point(21.222 52.22076),13.573,1
http://www.wikidata.org/entity/Q123496608,Q123496608,52.221987548527,21.222875689737,Point(21.222875689 52.221987548),13.607,1
http://www.wikidata.org/entity/Q123496726,Q123496726,52.222822900465,21.222943343874,Point(21.222943343 52.2228229),13.595,1
http://www.wikidata.org/entity/Q123496980,Q123496980,52.223542265431,21.222763574978,Point(21.222763574 52.223542265),13.57,1
http://www.wikidata.org/entity/Q5288903,Ossów,52.3,21.21666667,Point(21.21666667 52.3),14.413,9
http://www.wikidata.org/entity/Q5609975,Grochów,52.2408,21.0879,Point(21.0879 52.2408),4.215,5
http://www.wikidata.org/entity/Q8511115,Polish-Soviet War cemetery in Ossów,52.305,21.2217,Point(21.2217 52.305),14.968,2
http://www.wikidata.org/entity/Q9144981,Aleja Stanów Zjednoczonych,52.2314,21.0728,Point(21.0728 52.2314),3.444,3
http://www.wikidata.org/entity/Q9181914,"Buków, Warsaw",52.355383,20.941389,Point(20.941389 52.355383),13.726,2
http://www.wikidata.org/entity/Q9252979,Elsnerów,52.277285,21.086674,Point(21.086674 52.277285),5.587,2
http://www.wikidata.org/entity/Q9283872,Góry Skierdowskie,52.357251,20.943234,Point(20.943234 52.357251),13.863,1
http://www.wikidata.org/entity/Q11746369,Church of the Holy Apostles John and Paul in Warsaw,52.2295,21.0852,Point(21.0852 52.2295),4.307,2
http://www.wikidata.org/entity/Q11823139,Monument,52.251944444444,21.12125,Point(21.12125 52.251944444),6.545,2
http://www.wikidata.org/entity/Q23955254,Wola Grzybowska,52.249477,21.244752,Point(21.244752 52.249477),14.899,1
http://www.wikidata.org/entity/Q33524542,Manor house Choszczówka,52.361514,20.947514,Point(20.947514 52.361514),14.185,1
http://www.wikidata.org/entity/Q57739242,Hotel Fort in Warsaw,52.345155555556,20.952666666667,Point(20.952666666 52.345155555),12.374,1
http://www.wikidata.org/entity/Q57740618,Dąbrówka Forest in Warsaw,52.351261111111,20.953977777778,Point(20.953977777 52.351261111),12.963,1
http://www.wikidata.org/entity/Q106804734,Przyczółek Grochowski bus stop,52.23503,21.07847,Point(21.07847 52.23503),3.682,1
http://www.wikidata.org/entity/Q106834343,Buków bus stop,52.35547,20.94145,Point(20.94145 52.35547),13.733,1
http://www.wikidata.org/entity/Q106915804,Mławska Street in Warsaw,52.35235,20.93802,Point(20.93802 52.35235),13.52,1
http://www.wikidata.org/entity/Q107713596,Dębowa Street in Warsaw,52.36065,20.94355,Point(20.94355 52.36065),14.2,1
http://www.wikidata.org/entity/Q107713677,Przyrzecze Street in Warsaw,52.35548,20.94022,Point(20.94022 52.35548),13.769,1
http://www.wikidata.org/entity/Q107713744,Skierdowska Street in Warsaw,52.35717,20.94669,Point(20.94669 52.35717),13.761,1
http://www.wikidata.org/entity/Q107784351,Skorpiona Street in Warsaw,52.26847,21.10384,Point(21.10384 52.26847),5.981,1
http://www.wikidata.org/entity/Q107864951,Kinowa Street in Warsaw,52.23923,21.07442,Point(21.07442 52.23923),3.319,1
http://www.wikidata.org/entity/Q107972587,Aluzyjna Street in Warsaw,52.34897,20.94349,Point(20.94349 52.34897),13.02,1
http://www.wikidata.org/entity/Q107972678,Q107972678,52.35197,20.94216,Point(20.94216 52.35197),13.36,1
http://www.wikidata.org/entity/Q107973657,Główna Street in Warsaw,52.35229,20.93936,Point(20.93936 52.35229),13.474,1
http://www.wikidata.org/entity/Q107973711,Łączna Street in Warsaw,52.3519,20.94006,Point(20.94006 52.3519),13.414,1
http://www.wikidata.org/entity/Q107998977,Q107998977,52.35123,20.94248,Point(20.94248 52.35123),13.276,1
http://www.wikidata.org/entity/Q108560497,Osiedle Street in Warsaw,52.3472,20.94512,Point(20.94512 52.3472),12.794,1
http://www.wikidata.org/entity/Q108560892,Q108560892,52.34708,20.95262,Point(20.95262 52.34708),12.571,1
http://www.wikidata.org/entity/Q110136372,Q110136372,52.25177,21.24323,Point(21.24323 52.25177),14.809,1
http://www.wikidata.org/entity/Q110459395,"Wygoda, Warsaw",52.246388888889,21.133055555556,Point(21.133055555 52.246388888),7.287,2
http://www.wikidata.org/entity/Q111675006,Okuniewska Street in Warsaw,52.25432,21.22799,Point(21.22799 52.25432),13.795,1
http://www.wikidata.org/entity/Q111675139,Miła Street in Warsaw,52.25316,21.2254,Point(21.2254 52.25316),13.609,1
http://www.wikidata.org/entity/Q112205941,Główna bus stop,52.35329,20.94103,Point(20.94103 52.35329),13.525,1
http://www.wikidata.org/entity/Q113677886,Hotel Sezam,52.24125,21.08042,Point(21.08042 52.24125),3.703,1
http://www.wikidata.org/entity/Q114337697,Q114337697,52.34765,20.94668,Point(20.94668 52.34765),12.794,1
http://www.wikidata.org/entity/Q114338283,Q114338283,52.36153,20.95249,Point(20.95249 52.36153),14.062,1
http://www.wikidata.org/entity/Q114567883,Fantastyczna Street in Warsaw,52.35815,20.94665,Point(20.94665 52.35815),13.862,1
http://www.wikidata.org/entity/Q114568001,Q114568001,52.36132,20.951,Point(20.951 52.36132),14.077,1
http://www.wikidata.org/entity/Q114568038,Sortowa Street in Warsaw,52.34994,20.94027,Point(20.94027 52.34994),13.212,1
http://www.wikidata.org/entity/Q114568101,Q114568101,52.34692,20.94282,Point(20.94282 52.34692),12.835,1
http://www.wikidata.org/entity/Q115194744,Q115194744,52.252305555556,21.228111111111,Point(21.228111111 52.252305555),13.786,1
http://www.wikidata.org/entity/Q115194749,Q115194749,52.251472222222,21.225805555556,Point(21.225805555 52.251472222),13.623,1
http://www.wikidata.org/entity/Q115194754,Q115194754,52.253416666667,21.232277777778,Point(21.232277777 52.253416666),14.078,1
http://www.wikidata.org/entity/Q115194755,Q115194755,52.252722222222,21.230222222222,Point(21.230222222 52.252722222),13.932,1
http://www.wikidata.org/entity/Q115194760,Q115194760,52.251888888889,21.2315,Point(21.2315 52.251888888),14.013,1
http://www.wikidata.org/entity/Q115194773,Q115194773,52.2495,21.23625,Point(21.23625 52.2495),14.321,1
http://www.wikidata.org/entity/Q115194796,Q115194796,52.251805555556,21.227333333333,Point(21.227333333 52.251805555),13.729,1
http://www.wikidata.org/entity/Q115194829,Q115194829,52.251388888889,21.232888888889,Point(21.232888888 52.251388888),14.103,1
http://www.wikidata.org/entity/Q115194839,Q115194839,52.251111111111,21.241833333333,Point(21.241833333 52.251111111),14.709,1
http://www.wikidata.org/entity/Q115194848,Q115194848,52.251944444444,21.230138888889,Point(21.230138888 52.251944444),13.921,1
http://www.wikidata.org/entity/Q115194884,Q115194884,52.252833333333,21.231611111111,Point(21.231611111 52.252833333),14.028,1
http://www.wikidata.org/entity/Q115194940,Q115194940,52.250388888889,21.244194444444,Point(21.244194444 52.250388888),14.866,1
http://www.wikidata.org/entity/Q115194941,Q115194941,52.249222222222,21.228138888889,Point(21.228138888 52.249222222),13.768,1
http://www.wikidata.org/entity/Q115194942,Q115194942,52.251416666667,21.239333333333,Point(21.239333333 52.251416666),14.542,1
http://www.wikidata.org/entity/Q115194947,Q115194947,52.250805555556,21.227555555556,Point(21.227555555 52.250805555),13.737,1
http://www.wikidata.org/entity/Q115194976,Q115194976,52.2505,21.236638888889,Point(21.236638888 52.2505),14.353,1
http://www.wikidata.org/entity/Q115194977,Q115194977,52.2515,21.237861111111,Point(21.237861111 52.2515),14.442,1
http://www.wikidata.org/entity/Q115194986,Q115194986,52.252083333333,21.224638888889,Point(21.224638888 52.252083333),13.548,1
http://www.wikidata.org/entity/Q116696233,Q116696233,52.25649,21.23159,Point(21.23159 52.25649),14.062,1
http://www.wikidata.org/entity/Q117801562,Q117801562,52.354777777778,20.952611111111,Point(20.952611111 52.354777777),13.361,1
http://www.wikidata.org/entity/Q120764734,Q120764734,52.25007337768,21.232859295241,Point(21.232859295 52.250073377),14.093,1
http://www.wikidata.org/entity/Q124666681,Q124666681,52.232209991169,21.224292626679,Point(21.224292626 52.232209991),13.549,1
http://www.wikidata.org/entity/Q125257519,Q125257519,52.246221355986,21.223176753958,Point(21.223176753 52.246221355),13.419,1
http://www.wikidata.org/entity/Q125499855,Q125499855,52.24845,21.22374,Point(21.22374 52.24845),13.465,1
http://www.wikidata.org/entity/Q174388,Palast der Bischöfe von Krakau,52.245833333333,21.011666666667,Point(21.011666666 52.245833333),1.023,8
http://www.wikidata.org/entity/Q436404,Alte deutsche Synagoge (Warschau),52.24484305,21.00678205,Point(21.00678205 52.24484305),1.328,2
http://www.wikidata.org/entity/Q688872,Aleksander-Zelwerowicz-Theaterakademie Warschau,52.24833333,21.00722222,Point(21.00722222 52.24833333),1.402,12
http://www.wikidata.org/entity/Q893366,Borch-Palast,52.247222222222,21.0075,Point(21.0075 52.247222222),1.34,4
http://www.wikidata.org/entity/Q898513,Branicki-Palast (Miodowa),52.246944444444,21.011388888889,Point(21.011388888 52.246944444),1.081,11
http://www.wikidata.org/entity/Q898513,Branicki-Palast (Miodowa),52.246944444444,21.011388888889,Point(21.011611 52.247028),1.07,11
http://www.wikidata.org/entity/Q898513,Branicki-Palast (Miodowa),52.247028,21.011611,Point(21.011388888 52.246944444),1.081,11
http://www.wikidata.org/entity/Q898513,Branicki-Palast (Miodowa),52.247028,21.011611,Point(21.011611 52.247028),1.07,11
http://www.wikidata.org/entity/Q1084094,Christliche Theologische Akademie Warschau,52.2478,21.0067,Point(21.0067 52.2478),1.413,6
http://www.wikidata.org/entity/Q1109274,Collegium Nobilium,52.248416666667,21.007194444444,Point(21.007194444 52.248416666),1.407,8
http://www.wikidata.org/entity/Q1185244,Dembiński-Palast (Warschau),52.245319,21.010625,Point(21.010905 52.245227),1.058,4
http://www.wikidata.org/entity/Q1185244,Dembiński-Palast (Warschau),52.245319,21.010625,Point(21.010625 52.245319),1.078,4
http://www.wikidata.org/entity/Q1236535,Haus unter den Königen,52.245399,21.007562,Point(21.007562 52.245399),1.285,3
http://www.wikidata.org/entity/Q1236535,Haus unter den Königen,52.245399,21.007562,Point(21.007583 52.245431),1.284,3
http://www.wikidata.org/entity/Q1236535,Haus unter den Königen,52.245431,21.007583,Point(21.007562 52.245399),1.285,3
http://www.wikidata.org/entity/Q1236535,Haus unter den Königen,52.245431,21.007583,Point(21.007583 52.245431),1.284,3
http://www.wikidata.org/entity/Q1630149,Jabłonowski-Palast,52.24472222,21.00972222,Point(21.00972222 52.24472222),1.128,14
http://www.wikidata.org/entity/Q1631100,Hotel d’Europe (Warschau),52.24722222,21.00777778,Point(21.00777778 52.24722222),1.322,2
http://www.wikidata.org/entity/Q2045305,Pac-Palast,52.246944444444,21.008611111111,Point(21.008167 52.246889),1.285,7
http://www.wikidata.org/entity/Q2045305,Pac-Palast,52.246944444444,21.008611111111,Point(21.008611111 52.246944444),1.258,7
http://www.wikidata.org/entity/Q2377320,Szaniawski-Palast,52.24697222,21.01091667,Point(21.01091667 52.24697222),1.112,3
http://www.wikidata.org/entity/Q6940789,Eryk-Lipiński-Karikaturmuseum,52.245,21.01305556,Point(21.01305556 52.245),0.909,6
http://www.wikidata.org/entity/Q9356018,Q9356018,52.248378,21.00705,Point(21.00705 52.248378),1.415,1
http://www.wikidata.org/entity/Q9356109,Nowości Theatre in Warsaw,52.246638888889,21.005330555556,Point(21.005330555 52.246638888),1.463,2
http://www.wikidata.org/entity/Q9362692,Tunnel under the Royal Castle Square in Warsaw,52.2466,21.0127,Point(21.0127 52.2466),0.984,3
http://www.wikidata.org/entity/Q9365107,Ulica Długa,52.248333333333,21.005833333333,Point(21.005833333 52.248333333),1.489,4
http://www.wikidata.org/entity/Q9365273,Ulica Hipoteczna,52.2453,21.0072,Point(21.0072 52.2453),1.307,2
http://www.wikidata.org/entity/Q9365931,Ulica Senatorska,52.2443,21.0097,Point(21.0097 52.2443),1.124,4
