ao_link,lat,lon,itemLabel,ao_description
https://www.atlasobscura.com/places/le-cercle-republicain-de-gordes,43.910768,5.199351,"
Le Cercle Républicain de Gordes
","
This tiny cafe is one of the last meeting places of its kind, allowing revolutionaries a place to plot.
"
https://www.atlasobscura.com/places/musee-ateliers-des-pionniers,48.517178,1.686422,"
Musée Ateliers des Pionniers
","
A small museum of antique transport that's a must-see for bicycle lovers.
"
https://www.atlasobscura.com/places/emile-taugourdeau-s-zoological-garden,47.660995,0.03349,"
Emile Taugourdeau’s Zoological Garden
","
One man's fifteen-year diversion lead to a garden of intriguing sculptures.
"
https://www.atlasobscura.com/places/au-pied-de-cochon-paris,48.863501,2.343728,"
Au Pied de Cochon
","
Offal and flawless onion soup are on the menu at this restaurant that once catered to the workers of Les Halles.
"
https://www.atlasobscura.com/places/metallic-tower-of-fourviere,45.763878,4.822344,"
Metallic Tower of Fourvière
","
Lyon's miniature version of the Eiffel Tower was built as a statement in support of French secularism.
"
https://www.atlasobscura.com/places/la-maison-des-canuts-silk-workers-museum,45.777037,4.833541,"
Maison des Canuts (Silk Workers' Center) 
","
Explore the 500-year history of silk-making in Lyon at this museum, workshop, and boutique.
"
https://www.atlasobscura.com/places/art-workshop-of-the-reunion-des-musees-nationaux,48.913081,2.362275,"
Art Workshop of the Réunion des Musées Nationaux
","
This hidden workshop is filled with molds of France's most iconic sculptures.
"
https://www.atlasobscura.com/places/le-jardin-paradis-sculpture-garden,43.891904,5.149504,"
Le Jardin Paradis Sculpture Garden
","
A private garden of sculptural eccentricities.
"
https://www.atlasobscura.com/places/port-racine,49.711987,-1.896966,"
Port Racine
","
The smallest port in France is named after the pirate who created it.
"
https://www.atlasobscura.com/places/witch-rock-of-montmartre,48.888194,2.335416,"
Witch Rock of Montmartre
","
This oddly shaped boulder in Paris is rumored to be cursed.
"
https://www.atlasobscura.com/places/museum-of-natural-history-and-ethnography,48.073561,7.358951,"
Museum of Natural History and Ethnography
","
A charming little museum founded by the designer of the Statue of Liberty.
"
https://www.atlasobscura.com/places/the-grande-lunette-of-meudon-observatory,48.805023,2.231171,"
The Grande Lunette
","
The largest refracting telescope in Europe is housed on the grounds of a former French castle.
"
https://www.atlasobscura.com/places/aerotrain-d-orleans-test-track,48.027904,1.886069,"
Aérotrain d'Orléans Test Track
","
The experimental test tracks of a retro-futuristic monorail still stand in the French countryside.
"
https://www.atlasobscura.com/places/miracle-arch,45.371044,5.904679,"
Miracle Arch 
","
The second-largest natural arch in the Chartreuse Mountains.
"
https://www.atlasobscura.com/places/fouriers-fourth-apple-paris-france,48.88472,2.330013,"
Fourier's Fourth Apple
","
A giant silver apple a day keeps the perils of capitalism away.
"
https://www.atlasobscura.com/places/canadian-national-vimy-memorial,50.379114,2.773657,"
Canadian National Vimy Memorial
","
A monument to the thousands of Canadian soldiers who died capturing the French ridge during World War I.
"
https://www.atlasobscura.com/places/asinerie-du-dolmen,47.519505,-0.707717,"
Asinerie du Dolmen 
","
At this unique farm, you can interact with adorable donkeys and view an ancient dolmen.
"
https://www.atlasobscura.com/places/st-foys-golden-reliquary,44.599604,2.397809,"
St. Foy’s Golden Reliquary
","
The huge golden reliquary of a testicle-smashing saint.
"
https://www.atlasobscura.com/places/jean-linard-sculptures,47.277909,2.698899,"
Jean Linard's Sculpture Garden
","
A garden of massive sculptures sits in Jean Lindard's backyard.
"
https://www.atlasobscura.com/places/chateau-de-lucenier,46.640675,3.990162,"
Château de Lucenier
","
A 13th century fortified house built to defend the Duchy of Burgundy.
"
https://www.atlasobscura.com/places/gare-de-la-ciotat,43.19958,5.632668,"
Gare de la Ciotat
","
This little train station is forever immortalized in film history.
"
https://www.atlasobscura.com/places/natzweiler-struthof-concentration-camp,48.454894,7.253025,"
Natzweiler-Struthof 
","
Today this former Nazi concentration camp stands as a poignant memorial to the victims of fascism, and a warning from history.
"
https://www.atlasobscura.com/places/motte-de-la-jacquille,45.9075,0.16806,"
Motte de la Jacquille
","
This 5,000-year-old tomb once had its own hinged door.
"
https://www.atlasobscura.com/places/fontaine-de-la-croix-du-trahoir,48.861364,2.342355,"
Fontaine de la Croix-du-Trahoir
","
Executions were once held near this beautiful 18th-century fountain.
"
https://www.atlasobscura.com/places/la-guez-mere-paris,48.873114,2.380788,"
La Guez Mère
","
Head to this repurposed Renault van for fiery sausages and fries.
"
https://www.atlasobscura.com/places/le-timgad-paris,48.87758,2.288163,"
Le Timgad
","
Travel back in time at a Moroccan-inspired restaurant that was the height of glamor in the 1970s.
"
https://www.atlasobscura.com/places/maison-du-quebec,48.650476,-2.027624,"
The Maison du Québec
","
In France, a medieval-style home pays homage to an intrepid explorer who discovered Québec.
"
https://www.atlasobscura.com/places/la-saline-royale,47.033175,5.777626,"
La Saline Royale 
","
The shape of this old salt factory complex was inspired by the course of the Sun.
"
https://www.atlasobscura.com/places/port-de-saint-goustan,47.666021,-2.979105,"
Port of Saint-Goustan
","
A quaint medieval harbour where Benjamin Franklin landed in 1776.
"
https://www.atlasobscura.com/places/fete-de-l-ours-festival-of-the-bears,42.407108,2.481419,"
Fêtes de l’Ours (Festival of the Bears)
","
Take black faced bears with giant clubs, white faced barbers wielding axes, hunters armed with shotguns, and mix in a lot of drinking.
"
https://www.atlasobscura.com/places/le-grand-k,48.829332,2.220054,"
Le Grand K
","
The former global standard for the exact mass of one kilogram sits under lock and key outside Paris.
"
https://www.atlasobscura.com/places/burle-triangle,44.913477,4.190816,"
Burle Triangle
","
A snowy highland notorious for unexplained aircraft crashes is France's own Bermuda Triangle.
"
https://www.atlasobscura.com/places/les-fetes-de-gayant,50.368043,3.080519,"
Les Fêtes de Gayant
","
This traditional festival celebrates a family of wooden giants that have survived Nazis, wars, and religion.
"
https://www.atlasobscura.com/places/utopix,44.408504,3.41187,"
Utopix
","
Live-in sculpture begun by one family in 1979.
"
https://www.atlasobscura.com/places/jardin-du-tripot,49.418822,0.23265,"
Jardin du Tripot
","
An art-filled botanical garden and former dyeworks hiding in plain sight.
"
https://www.atlasobscura.com/places/chappe-optical-telegraph,48.742222,7.363333,"
Chappe Optical Telegraph
","
Before the electric telegraph, a chain of stone towers carried messages across France.
"
https://www.atlasobscura.com/places/les-fontinettes,50.73323,2.302141,"
Les Fontinettes
","
This disused boat elevator was saved from the scrap heap so that visitors could tour its rusting skeleton.
"
https://www.atlasobscura.com/places/les-abbatoirs-de-vaugirard-paris-france,48.832132,2.302985,"
Les Abattoirs de Vaugirard
","
The site of slaughterhouses that once satisfied Parisians' taste for horse meat is now home to a park and book market.
"
https://www.atlasobscura.com/places/le-gouffre-de-padirac-france,44.855342,1.750344,"
Le Gouffre de Padirac (Padirac Cave)
","
This impressive chasm is one of the longest natural underground cavities in the world.
"
https://www.atlasobscura.com/places/carriolu,42.48768,9.281177,"
Carriolu Miniature Village
","
A miniature Corsican village built out of pebbles.
"
https://www.atlasobscura.com/places/naturoparc-stork-reintroduction-center,48.181119,7.31774,"
NaturOparc Stork Reintroduction Center
","
Wander among free-roaming storks at the sanctuary that helped save them from local extinction.
"
https://www.atlasobscura.com/places/cimetiere-du-champde,48.067552,1.335126,"
Cimetière du Champdé
","
The remains of this ornate chapel now act as a portal to a cramped French cemetery.
"
https://www.atlasobscura.com/places/metre-a-ruban,47.206944,-1.562632,"
'Mètre à Ruban'
","
A massively oversized measuring tape sculpture sits inside a hidden yard.
"
https://www.atlasobscura.com/places/les-fresques-de-bel-air,48.459798,1.495332,"
Les Fresques de Bel Air
","
A once drab public housing estate is transformed into a colorful gallery of trompe l’oeil murals.
"
https://www.atlasobscura.com/places/fontaine-intermittente-de-fontestorbes,42.892642,1.926994,"
Fontaine Intermittente de Fontestorbes
","
Every half hour, the flow of this unusual spring cycles between a rush of water and barely a trickle.
"
https://www.atlasobscura.com/places/heart-of-pius-vi,44.93131,4.889869,"
Heart of Pope Pius VI
","
When the imprisoned pope's remains were finally returned to the Vatican, his heart stayed behind in France.
"
https://www.atlasobscura.com/places/clipperton-island,10.302102,-109.217824,"
Clipperton Island
","
Abandoned outpost once home to a murderous tyrant.
"
https://www.atlasobscura.com/places/cimetiere-saintpierre,43.290055,5.407067,"
Cimetière Saint-Pierre
","
France's third-largest necropolis offers a peaceful respite from a busy port city.
"
https://www.atlasobscura.com/places/la-vapeur-du-trieux,48.77736,-3.045887,"
La Vapeur du Trieux (The Steam Trieux)
","
Ride the rails on a train harkening back to a 19th-century marvel.
"
https://www.atlasobscura.com/places/la-conche-island,48.683709,-2.044137,"
Fort de la Conchée
","
A unique military outpost carved into a rocky outcrop in the English Channel.
"
https://www.atlasobscura.com/places/vallee-blanche-aerial-tramway-support,45.849197,6.927738,"
Vallée Blanche Aerial Tramway Support
","
Unable to build support structures on glaciers, the engineers for this tramway were forced to design a unique system.
"
https://www.atlasobscura.com/places/kahl-burg,50.059195,1.36934,"
Kahl-Bürg
","
Deep in the limestone cliffs of the Alabaster Coast, a German fortress built during World War II.
"
https://www.atlasobscura.com/places/frieze-of-lions-national-archaeology-museum,48.897843,2.095991,"
Frieze of Lions
","
This pair of running lions engraved on animal bone is one of the earliest artistic depictions of big cats.
"
https://www.atlasobscura.com/places/le-manege,47.932962,3.105916,"
Le Manège de Petit Pierre in La Fabuloserie Museum
","
A small world of mechanical magic and metal merry-go-rounds in an outsider art museum.
"
https://www.atlasobscura.com/places/blue-apples-of-rennes-le-chateau,42.928088,2.262654,"
The Blue Apples Of Rennes-le-Château
","
The way that light hits a stained glass window on a specific day is one of many ""clues"" to a mysterious treasure.
"
https://www.atlasobscura.com/places/relics-of-st-valentine-roquemaure,44.051884,4.778861,"
Relics of St. Valentine
","
Celebrate the end of the Great French Wine Blight with a festival of kissing.
"
https://www.atlasobscura.com/places/les-etageres-de-la-nuit-shelves-of-the-night,48.684302,-3.986162,"
Les Étagères de la Nuit (Shelves of the Night)
","
Each of these hand-painted wooden boxes, which date to between the 16th and 19th centuries, contains a genuine human skull.
"
https://www.atlasobscura.com/places/le-tampographe-sardon-paris,48.858221,2.392006,"
Le Tampographe Sardon
","
A letterpress workshop committed to the art of printing, with unique and creative designs.
"
https://www.atlasobscura.com/places/axe-majeur,49.042257,2.037719,"
'Axe Majeur' ('Major Axis')
","
This massive sculptural work outside of Paris was four decades in the making—and it's still not quite complete.
"
https://www.atlasobscura.com/places/saintpierre,45.383629,4.286315,"
Saint-Pierre of Firminy
","
This church looks more like a spaceship than a house of worship.
"
https://www.atlasobscura.com/places/maison-de-nostradamus,43.640827,5.097681,"
Maison de Nostradamus
","
The home where the famous astrologer wrote some of his most telling prophecies.
"
https://www.atlasobscura.com/places/le-moulin-de-la-galette-paris-france,48.887396,2.337129,"
Le Moulin de la Galette
","
Montmartre's sole surviving windmill became an iconic landmark for 19th-century painters, artists, and bohemians.
"
https://www.atlasobscura.com/places/marche-dejean-paris,48.887142,2.350839,"
Marché Dejean
","
Peruse produce from Senegal, Cameroon, and other West African nations at this sprawling market.
"
https://www.atlasobscura.com/places/la-voi-de-la-liberte-markers,49.409725,-1.318435,"
La voie de la Liberté Markers 
","
These unique markers designate the route American forces took during the Liberation of France.
"
https://www.atlasobscura.com/places/montmajour-abbey,43.705756,4.663997,"
Abbaye de Montmajour
","
Home to fantastic views and ancient graves.
"
https://www.atlasobscura.com/places/eglise-sainte-catherine,49.421182,0.232248,"
Église Sainte Catherine
","
One of the oldest and largest wooden churches in France was very evidently constructed by shipbuilders.
"
https://www.atlasobscura.com/places/association-francaise-des-amis-des-chemins-model-trains,48.87709,2.358609,"
Association Française des Amis des Chemins de Fer
","
A model train wonderland hidden beneath Gare de l'Est station.
"
https://www.atlasobscura.com/places/les-pierres-initiatiques-of-saint-nicolas,45.811135,1.440346,"
St. Nicolas Pierre's Initiatiques (Initiatory Stones)
","
More than 140 granite sculptures decorate the lawn of this French sculptor.
"
https://www.atlasobscura.com/places/skite-sainte-foy,44.251783,3.957255,"
Skite Sainte Foy
","
Cloistered comestibles are served with style at this French Orthodox monastery.
"
https://www.atlasobscura.com/places/museum-of-glove-making,45.197353,5.731386,"
Musée de la Ganterie (Museum of Glove-Making)
","
The cellar of a former factory is now home to a collection of gloves, machines, and tools of the trade.
"
https://www.atlasobscura.com/places/familistere-de-guise,49.904282,3.625402,"
Familistère de Guise
","
This ""social palace"" housing complex created a relatively stable and self-contained worker's society... for a time.
"
https://www.atlasobscura.com/places/st-erkembode-s-tomb,50.747031,2.253712,"
St. Erkembode's Tomb
","
The tomb of a hard traveling saint is constantly covered in shoes as offerings to heal disabled youth.
"
https://www.atlasobscura.com/places/peyrusse-le-roc,44.494947,2.140746,"
Peyrusse le Roc
","
The evocative ruins of a medieval village.
"
https://www.atlasobscura.com/places/bethunes-belfry,50.530981,2.639173,"
Béthune Belfry
","
Built in 1347, this belfry is one of the oldest in the world and survived intense bombing during World War I.
"
https://www.atlasobscura.com/places/texas-marker-at-pointe-du-hoc-bunker,49.397161,-0.989373,"
Texas Marker at Pointe Du Hoc Bunker
","
The Lone Star plaque hangs in a bombed-out bunker in Normandy to honor a Texan colonel's heroic actions on D-Day.
"
https://www.atlasobscura.com/places/the-hood-paris,48.867333,2.376306,"
The Hood
","
Dishes are packed with flavor at one of the only Singaporean restaurants in Paris.
"
https://www.atlasobscura.com/places/flaran-abbey,43.890176,0.373278,"
Flaran Abbey
","
A treasure trove of fine art is hiding inside this small medieval abbey in Gascony.
"
https://www.atlasobscura.com/places/napoleon-hat-procope-restaurant,48.853064,2.338823,"
Napoleon’s Hat at Le Procope
","
The French leader's hat sits in a glass case at the oldest restaurant in Paris.
"
https://www.atlasobscura.com/places/the-minotaur,50.632202,3.071047,"
'The Minotaur'
","
This monumental mural crafted nearly 40 years ago is still in perfect condition.
"
https://www.atlasobscura.com/places/la-pierre-percee,44.965039,5.759166,"
La Pierre Percée
","
According to a local legend, this peculiar mountaintop rock formation is actually a demon that was turned into stone.
"
https://www.atlasobscura.com/places/le-mort-homme-dead-mans-hill,49.228089,5.251153,"
Le Mort Homme (Dead Man's Hill)
","
A memorial to the soldiers who died in the bloody battles to control Verdun in World War I.
"
https://www.atlasobscura.com/places/cimetiere-russe,48.6316,2.344519,"
Cimetière de Liers
","
Huge Russian Orthodox cemetery in danger of being converted into open public space.
"
https://www.atlasobscura.com/places/napoleons-camel,46.013149,-1.174513,"
Napoleon's Camel at the Musée africain de l'île d'Aix
","
Supposed home of the camel ridden by Napoleon during his Egyptian campaign.
"
https://www.atlasobscura.com/places/monument-to-jean-chastel,44.97065,3.418162,"
Monument to Jean Chastel, Beast Slayer
","
Whether hero or rogue, his silver bullet is said to have taken down the murderous ""Beast of Gevaudan.""
"
https://www.atlasobscura.com/places/the-danse-macabries-of-leglise-saint-orien-de-meslay-le-grenet,48.367475,1.381043,"
The Danse Macabre of L'église Saint-Orien de Meslay-le-Grenet
","
A haunting medieval mural of the Danse Macabre graces the walls of this church.
"
https://www.atlasobscura.com/places/la-legende-du-passeur,46.600882,4.064616,"
Legend of the Ferryman
","
Before this bridge was built people had to wait for the ferryman, an annoyance that, the story has it, gave the town its name.
"
https://www.atlasobscura.com/places/goose-rock,43.668396,2.389567,"
Goose Rock
","
A precariously balanced goose-shaped boulder with a dark legend.
"
https://www.atlasobscura.com/places/tang-freres-paris,48.824042,2.365749,"
Tang Frères
","
After immigrating to Paris in the 1970s, two brothers from Laos built a grocery store empire.
"
https://www.atlasobscura.com/places/temple-des-mille-bouddhas,46.754991,4.138924,"
Temple des Mille Bouddhas (Temple of One Thousand Buddhas)
","
On the grounds of a former estate in Burgundy stands an elaborate temple that is modeled after the first Tibetan Buddhist monastery.
"
https://www.atlasobscura.com/places/boule-aux-rats-carpentras,44.054167,5.047571,"
Boule aux Rats
","
This mysterious sculpture was thought to symbolize a world ravaged by misery.
"
https://www.atlasobscura.com/places/pont-du-diable,46.694734,4.135526,"
Pont du Diable (Devil's Bridge)
","
A bridge that dates back to the 12th century is said to have made the devil very angry.
"
https://www.atlasobscura.com/places/the-death-mask-of-gabrielle-danton-vizille-france,45.075745,5.773321,"
The Death Mask of Gabrielle Danton
","
The people's champion of the French Revolution was so overcome by grief at his wife's death that he exhumed her in the dead of night to make one final replica of her face.
"
https://www.atlasobscura.com/places/notre-dame-du-rugby,43.765794,-0.421021,"
Notre Dame du Rugby
","
This medieval chapel is now a shrine to the region's favorite sport.
"
https://www.atlasobscura.com/places/denicheur-d-oursons-paris-france,48.843329,2.360959,"
‘Dénicheur d’Oursons’
","
A gruesome combat between a hunter and a furious momma bear.
"
https://www.atlasobscura.com/places/cezembre-island,48.67666,-2.071389,"
Cézembre Island
","
A small island that was once a key Axis fortification during World War II.
"
https://www.atlasobscura.com/places/the-french-resistance-memorials-of-cadenet-cadenet-france,43.72906,5.369649,"
The French Resistance Memorials of Cadenet
","
This stone memorial commemorates a group of French patriots slain by French fascists.
"
https://www.atlasobscura.com/places/place-du-peyrou,43.611166,3.87193,"
Promenade du Peyrou 
","
This plaza is home to a number of works, including Montpellier‘s own Arc de Triomphe.
"
https://www.atlasobscura.com/places/villa-kerylos,43.70329,7.333882,"
Villa Kérylos 
","
A reconstruction of a classic mansion on the island of Delos was designed for a historian and archaeologist.
"
https://www.atlasobscura.com/places/l-etoile-de-l-amour,45.617254,3.766187,"
L'Etoile de l'Amour
","
Fur-lined metal pod dangling in the French countryside.
"
https://www.atlasobscura.com/places/le-petit-train-de-la-mure,44.910158,5.783123,"
Le Petit Train de La Mure
","
Once known as one of the finest tourist railways in Europe.
"
https://www.atlasobscura.com/places/espaces-d-abraxas,48.840397,2.542624,"
Espaces d’Abraxas
","
This stunningly massive housing complex is a go-to filming location for dystopian sci-fi cinema.
"
https://www.atlasobscura.com/places/pont-basculant-de-la-seyne-sur-mer,43.102976,5.878219,"
Pont Basculant de la Seyne-sur-Mer
","
Former bridge turned into an observation tower.
"
https://www.atlasobscura.com/places/santons-maryse-di-landro,43.289062,5.600167,"
Santons Maryse Di Landro
","
This workshop and small museum is dedicated to tiny, delicate figurines that began as a subversive craft after the French Revolution.
"
https://www.atlasobscura.com/places/king-of-aragon-stairs-escalier-du-roy-daragon,41.386505,9.156642,"
Escalier du roi d'Aragon (King of Aragon’s Stairs)
","
A breathtakingly steep set of stairs is carved directly into the face of the sea cliffs of Bonifacio.
"
https://www.atlasobscura.com/places/lavatory-de-la-madeleine-paris,48.869947,2.32489,"
Lavatory de La Madeleine
","
This renovated Art Nouveau bathroom from 1905 is worth the price of admission.
"
https://www.atlasobscura.com/places/little-world-of-marcel-pagnol,43.294361,5.565843,"
Little World of Marcel Pagnol
","
A miniature diorama that recounts the brilliant stories of author and filmmaker Marcel Pagnol.
"
https://www.atlasobscura.com/places/croix-du-nivolet,45.613584,5.965762,"
Croix du Nivolet (Nivolet Cross)
","
This giant metal cross perched atop a mountain can only be reached by foot.
"
https://www.atlasobscura.com/places/museum-of-insolite,44.522032,1.676622,"
Musee de l'insolite (Museum of the Unusual)
","
An unusual, funny and fantastic open air museum.
"
https://www.atlasobscura.com/places/gilis-a-barras,44.548544,1.020529,"
Gilis à Barras
","
A bizarre sculpture garden in the south of France.
"
https://www.atlasobscura.com/places/les-rochers-du-carnaval,46.806722,4.252606,"
Les Rochers du Carnaval
","
Erosion left these fascinating granite formations strewn across fields and mountains in Burgundy.
"
https://www.atlasobscura.com/places/maison-carree-inscription-reconstruction,43.838379,4.355903,"
Maison Carrée Reconstructed Inscription
","
The lost Latin words were reconstructed using the holes from the nails that once pinned them in place.
"
https://www.atlasobscura.com/places/suite-de-triangle,47.275335,-2.198435,"
Suite de Triangles
","
These red marks, seemingly placed at random, are in fact not.
"
https://www.atlasobscura.com/places/ramparts-of-beaune,47.024851,4.834441,"
Ramparts of Beaune
","
These ramparts, once lined with towers, were constructed in defense of Beaune.
"
https://www.atlasobscura.com/places/buchmesser-belly-measuring-column-strasbourg,48.581554,7.750154,"
Büchmesser (Belly Measuring Column)
","
A pink sandstone column once used in ancient times to measure one's belly after a night of debauchery.
"
https://www.atlasobscura.com/places/musee-des-automates-limoux-france,43.053494,2.222096,"
Musée des Automates
","
A centuries-old quest to create artificial life is alive and well in the French town of Limoux.
"
https://www.atlasobscura.com/places/museum-of-the-history-of-medecine,43.599513,1.436447,"
Musée de l'Histoire de la Médecine (Museum of the History of Medicine)
","
A journey through the history of medicine throughout the centuries.
"
https://www.atlasobscura.com/places/la-maison-du-brie-de-meaux,48.96075,2.878308,"
La Maison du Brie de Meaux
","
Visit a museum dedicated to the “the king of cheeses.”
"
https://www.atlasobscura.com/places/maison-du-charolais,46.440454,4.29837,"
Maison du Charolais
","
An interactive museum and restaurant devoted to a prestigious breed of cattle.
"
https://www.atlasobscura.com/places/st-lenard-tomb,48.292171,-1.571774,"
Tomb of St. Lénard
","
This roadside shrine to an unofficial saint has welcomed the wishes and prayers of local believers for generations.
"
https://www.atlasobscura.com/places/eglise-saint-maurice-de-mervans,46.797552,5.185666,"
Église Saint-Maurice de Mervans
","
Was the twisted roof on this church's belltower an intentional design or a happy accident?
"
https://www.atlasobscura.com/places/the-chairs-of-maison-gatti-villemer-france,48.301457,2.822376,"
The Chairs of Maison Gatti
","
Since 1920, one small company has defined the distinctive chairs of Paris' sidewalk bistros.
"
https://www.atlasobscura.com/places/angle-sur-l-anglin-fortress,46.693942,0.883065,"
Angle sur l’ Anglin Fortress
","
This imposing castle has stood for nearly a thousand years.
"
https://www.atlasobscura.com/places/asinerie-du-baudet-du-poitou-france,46.074543,-0.363803,"
Asinerie du Baudet du Poitou
","
A public center dedicated to showcasing and conserving the enormous shaggy Poitou donkey.
"
https://www.atlasobscura.com/places/corkscrew-and-vineyard-museum,47.82095,3.719046,"
Corkscrew and Vineyard Museum
","
View one man's eccentric collection of nearly 5,000 corkscrews, then sip some Chablis.
"
https://www.atlasobscura.com/places/chapel-of-notre-dame-de-grace,49.422893,0.221536,"
Chapel of Notre-Dame-de-Grâce
","
This mountaintop mariner’s church is packed with model ships and nautical art while hosting an annual maritime festivity for the townsfolk below.
"
https://www.atlasobscura.com/places/lake-aureilhan,44.22289,-1.194564,"
Lake Aureilhan 
","
Winston Churchill painted this lake during his stay Woolsack Castle in the Landes forest.
"
https://www.atlasobscura.com/places/musee-dart-moderne-st-just-dardeche,44.303233,4.613493,"
Musée d'art Moderne St Just D'Ardeche
","
This massive and eclectic collection is filled with thousands of sculptures, masks, and assemblages.
"
https://www.atlasobscura.com/places/birthplace-of-auguste-maicon,43.70448,7.31249,"
Birthplace of Auguste Maïcon
","
Auguste Maïcon, a pioneer in French aviation, was born in this house in 1891.
"
https://www.atlasobscura.com/places/the-wellington-wreck-of-simianelarotonde-simiane-la-rotonde-france,44.016044,5.542608,"
The Wellington Wreck of Simiane-la-Rotonde
","
A little known pile of scraps and plaques mark the grave of a downed RAF bomber.
"
https://www.atlasobscura.com/places/monument-loiseau-blanc,49.71123,0.207174,"
Monument L'Oiseau Blanc
","
In 1927, a biplane disappeared while attempting to complete the first non-stop transatlantic flight between Paris and New York City. This memorial stands at the last place it was seen.
"
https://www.atlasobscura.com/places/lempickas-former-studio-paris,48.835487,2.340446,"
Lempicka's Former Studio
","
Former home to Polish artist Tamara de Lempicka's dazzling Art Deco duplex studio.
"
https://www.atlasobscura.com/places/fort-du-janus,44.911008,6.711057,"
Fort du Janus
","
The ruins of a military fortification sit atop this mountain.
"
https://www.atlasobscura.com/places/jardin-public-de-la-fonderie,50.368043,3.074951,"
Jardin Public de la Fonderie
","
This former cannon foundry and castle for the Counts of Flanders is now a public garden.
"
https://www.atlasobscura.com/places/tour-jean-sans-peur,48.864322,2.348063,"
Tour Jean-sans-Peur
","
This tower is one of the best-preserved (and least-visited) remnants of medieval Paris.
"
https://www.atlasobscura.com/places/mont-cenis-alps-pass-france-italy,45.244445,6.943213,"
Mont Cenis
","
From Carthage's Hannibal to riders of the Tour de France, many have crossed this scenic route through the Alps.
"
https://www.atlasobscura.com/places/venus-of-quinipily,47.86889,-3.03354,"
Vénus de Quinipily
","
Despite the name, this ancient statue of uncertain origins is unlikely to represent the Roman goddess Venus.
"
https://www.atlasobscura.com/places/foundling-wheel-macon,46.303076,4.831855,"
Foundling Wheel, Mâcon
","
During the 17th-century, orphaned infants were placed in this barrel to be cared for by the hospital.
"
https://www.atlasobscura.com/places/musee-paul-charnoz,46.447927,4.112517,"
Musée d'Art et d'Industrie Paul Charnoz
","
Explore the art and history of intricate, hand-crafted tile designs at this small museum.
"
https://www.atlasobscura.com/places/field-of-the-encounter,45.018145,5.775502,"
Lieu de Rencontre (Field of the Encounter)
","
On the shores of Lake Laffrey, a monument commemorating one of Napoleon Bonaparte's most compelling victories.
"
https://www.atlasobscura.com/places/la-dame-de-trevieres,49.309171,-0.902801,"
La Dame de Trévières
","
Inaugurated in 1921, this is one of many statues in France dedicated to the people who died during World War I for their country.
"
https://www.atlasobscura.com/places/observatoire-sainte-cecile-arcachon,44.659347,-1.175375,"
Observatoire de Sainte-Cécile
","
A young Gustave Eiffel assisted in the construction of this skinny metal observation tower.
"
https://www.atlasobscura.com/places/bruere-allichamps-borne-milliaire,46.769557,2.433043,"
Bruère-Allichamps Borne Milliaire
","
Designed to mark the geographical center of France.
"
https://www.atlasobscura.com/places/fontaine-du-soleil,43.696504,7.270615,"
Fontaine du Soleil (The Sun Fountain)
","
This saucy statue once caused outrage among locals.
"
https://www.atlasobscura.com/places/knife-making-museum,45.853116,3.547465,"
Musée de la Coutellerie (Thiers Cutlery Museum)
","
The history of knife-making in this French city is explored through this museum.
"
https://www.atlasobscura.com/places/musee-chez-manuel-france,46.627368,0.354514,"
Musee Chez Manuel
","
Open since 1977, this small museum is filled with a lifetime of finds from a tireless traveler and collector.
"
https://www.atlasobscura.com/places/jean-trogneux-france,49.893064,2.296638,"
Jean Trogneux
","
A dad joke was inevitable when a member of this 19th-century chocolatier family married the president of France.
"
https://www.atlasobscura.com/places/chapel-notre-dame-de-monserato,42.690667,9.438169,"
Chapel Notre Dame de Monserato
","
A 15th-century Corsican chapel that possesses a rare Catholic monument: a ""Scala Santa,"" or ""Holy Stairs.""
"
https://www.atlasobscura.com/places/musee-dart-populaire,46.627369,0.354513,"
Musée d'Art Populaire
","
An enormous collection of cars, figurines, signs, puppets, strollers and other collectibles.
"
https://www.atlasobscura.com/places/grave-beauford-delaney,48.758636,2.377409,"
Grave of Beauford Delaney
","
The formerly unmarked grave of the noted Black American painter, who was a friend to James Baldwin.
"
https://www.atlasobscura.com/places/pyramide-pierre-de-couhard,46.943221,4.31405,"
Pierre de Couhard
","
Reminiscent of a termite mound, this imposing structure is likely an ancient funerary monument.
"
https://www.atlasobscura.com/places/le-petit-tambour,43.02191,2.170126,"
Le Petit Tambour
","
A modest statue dedicated to Pierre Bayle, a young military drummer who willingly fought and died for his beloved France.
"
https://www.atlasobscura.com/places/lac-pavin,45.498973,2.886866,"
Lac Pavin
","
This volcanic crater lake is renowned for its perfectly round shape, stunning blue-green waters, and unique geological properties.
"
https://www.atlasobscura.com/places/home-of-rosa-bonheur,48.396032,2.783607,"
Château de Rosa Bonheur
","
The home and studio of one of the most celebrated female artists of the 19th century.
"
https://www.atlasobscura.com/places/bust-edmond-rostand-casino-park-luchon-france,42.787504,0.594363,"
Bust of Edmond Rostand
","
The writer of 'Cyrano De Bergerac' found inspiration in this Pyrennes spa town.
"
https://www.atlasobscura.com/places/horloge-charvet-lyon,45.763928,4.827678,"
Horloge Charvet
","
After decades of damage, this feat of timekeeping and automaton art has been given a new lease on life.
"
https://www.atlasobscura.com/places/reservoir-de-lavardens,44.818341,-0.602864,"
Réservoir de Lavardens
","
A very uncommon water tank standing in the middle of the grapevines in Bordeaux nearly a century after its construction.
"
