,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
2,Hostel Fish ,39.752701,-104.991886,1217 20th St ,http://www.hostelfish.com/ ,Sleep,"Upscale hostel that opened in July 2015 in a historic building in downtown Denver that occupies top 2 floors of the building and a restaurant and bar on the ground floor of the historic building. The 2 story hostel has 67 dorm beds and 2 private rooms available with free continental breakfast, free wi-fi, guest lounge, bar and kitchen.","(39.752701, -104.991886)",wikivoyage,red
0,Courtyard Denver Stapleton ,39.7756,-104.9024,7415 E 41st Ave ,https://www.marriott.com/hotels/travel/denca-courtyard-denver-stapleton/ ,Sleep,Between the airport and downtown Denver. 24-hour market on-site.,"(39.7756, -104.9024)",wikivoyage,red
1,Sonesta Denver Downtown ,39.7422,-104.992,1450 Glenarm Pl ,https://www.sonesta.com/us/colorado/denver/sonesta-denver-downtown ,Sleep,"Rooms are reasonably spacious and have free broadband internet access and a desk. Breakfast is modestly priced and modest in style. The lobby is typical Holiday Inn. Given the size of the hotel, reception and concierge staff numbers are small but there still seem to be no queues for their services. Stay high in a room on the Glenarm St. side if you want a mountain view. Airport shuttles ($21 to international) serve the hotel.","(39.7422, -104.992)",wikivoyage,red
2,Embassy Suites by Hilton Denver Tech Center North ,39.6543,-104.9031,7525 East Hampden Ave ,https://embassysuites3.hilton.com/en/hotels/colorado/embassy-suites-by-hilton-denver-tech-center-north-DENHPES/index.html ,Sleep,"Near Denver Tech, hotel offers complimentary hot cooked-to-order breakfast and nightly Manager's Reception featuring complimentary cocktails and appetizers.","(39.6543, -104.9031)",wikivoyage,red
3,Magnolia Hotel Denver ,39.7468,-104.9923,818 17th St ,http://www.magnoliahotels.com/denver/magnolia-hotel-denver.php ,Sleep,"Downtown Denver hotel featuring guestrooms and suites, a restaurant and bar, and event space for meetings, weddings, and special occasions.","(39.7468, -104.9923)",wikivoyage,red
4,Sheraton Denver Downtown ,39.7416,-104.989,1550 Court Pl ,http://www.sheratondenverdowntown.com ,Sleep,"On the 16th Street Pedestrian Mall in downtown, 3 1/2 blocks from the Denver Convention Center.","(39.7416, -104.989)",wikivoyage,red
5,SpringHill Suites Denver Downtown ,39.7473,-105.0042,1190 Auraria Parkway ,https://www.marriott.com/hotels/travel/densd-springhill-suites-denver-downtown/ ,Sleep,Across from the Ball Arena in LoDo.,"(39.7473, -105.0042)",wikivoyage,red
6,Hyatt Place Denver Tech Center ,0.0,0.0,8300 East Crescent Parkway ,https://denvertechcenter.place.hyatt.com/en/hotel/home.html ,Sleep,,"(0, 0)",wikivoyage,red
7,Aloft Denver North Westminster ,39.7220322,-104.9928409,14780 Delaware St ,https://www.marriott.com/en-us/hotels/denan-aloft-denver-north-westminster/overview/ ,Sleep,,"(39.7220322, -104.9928409)",wikivoyage,red
8,Courtyard Denver Cherry Creek ,39.69073,-104.94195,1475 S Colorado Blvd ,https://www.marriott.com/en-us/hotels/dench-courtyard-denver-cherry-creek/overview/ ,Sleep,,"(39.69073, -104.94195)",wikivoyage,red
9,Residence Inn Denver Cherry Creek ,39.70507,-104.93839,670 S Colorado Blvd ,https://www.marriott.com/en-us/hotels/denrs-residence-inn-denver-cherry-creek/overview/ ,Sleep,,"(39.70507, -104.93839)",wikivoyage,red
10,Hilton Garden Inn Denver/Cherry Creek ,39.70532,-104.93983,600 S Colorado Blvd ,https://www.hilton.com/en/hotels/denckgi-hilton-garden-inn-denver-cherry-creek/ ,Sleep,,"(39.70532, -104.93983)",wikivoyage,red
11,Acoma House ,39.73427,-104.98872,1114 Acoma Street ,https://www.theacomahouse.com/ ,Sleep,"This small colourful hotel features 24 rooms, each painted in vivid colours designed by a different artist. A wide range of amenities for the modern traveller, including fast internet, free water and coffee pods, a tiny kitchen in each room, and laundry machines downstairs. There is no lobby or reception desk. You check in with a door code which they text to you the day before you check in. No elevator, so rooms 201-212 require you to carry luggage up narrow stairs, but ground floor rooms 101-112 are accessible by a ramp at the rear of the building. Downstairs is free luggage storage, a lounge, and a meeting room. Parking $11/day by arrangement with the lot next to the hotel. Easy walking to the civic center and a few local shops, restaurants, and museums. E-scooters are plentiful nearby, and bring most of downtown in range.","(39.73427, -104.98872)",wikivoyage,red
0,Brown Palace Hotel ,39.7441,-104.9878,321 17th St ,https://www.brownpalace.com/ ,Sleep,"An elegant, historic hotel in downtown Denver, the Brown Palace has catered to congressmen, US presidents, and countless foreign dignitaries.","(39.7441, -104.9878)",wikivoyage,red
1,Hilton Denver City Center ,39.7471,-104.9904,1701 California St ,https://www.hilton.com/en/hotels/dencyhh-hilton-denver-city-center ,Sleep,A beautiful hotel in downtown Denver offering panoramic views of the Rocky Mountains and the city skyline.,"(39.7471, -104.9904)",wikivoyage,red
2,Embassy Suites Downtown ,39.7442,-104.9948,1420 Stout St ,https://embassysuites3.hilton.com/en/hotels/colorado/embassy-suites-denver-downtown-convention-center-DENESES/index.html ,Sleep,"An all-suite, full service hotel.","(39.7442, -104.9948)",wikivoyage,red
3,Grand Hyatt Denver ,39.746,-104.9891,1750 Welton St ,https://denver.grand.hyatt.com/en/hotel/home.html ,Sleep,"512 rooms with city views. Features the Hyatt Grand Bed, free 24 hour fitness facility, indoor pool, room service around the clock, well-lit work stations and high-speed internet access.","(39.746, -104.9891)",wikivoyage,red
4,Hilton Garden Inn Denver Downtown ,39.7427,-104.9932,1400 Welton St ,http://www.hgidenverdowntown.com/ ,Sleep,"Onsite restaurant, fitness center and complimentary high-speed Internet access.","(39.7427, -104.9932)",wikivoyage,red
5,Hyatt Regency Denver at Colorado Convention Center ,39.743611,-104.993611,650 15th St ,https://www.hyatt.com/en-US/hotel/colorado/hyatt-regency-denver-at-colorado-convention-center/dencc ,Sleep,"37-story downtown hotel, adjacent to the Colorado Convention Center. 1,100 guest rooms, with views of the mountain and downtown.","(39.743611, -104.993611)",wikivoyage,red
6,The Oxford Hotel ,39.7522,-104.9991,1600 17th St ,http://www.theoxfordhotel.com/ ,Sleep,The historic hotel provides a romantic retreat located in the midst of Denver’s lively LoDo district.,"(39.7522, -104.9991)",wikivoyage,red
7,The Westin Denver Downtown ,39.7488,-104.9955,1672 Lawrence St ,https://www.marriott.com/hotels/travel/denwi-the-westin-denver-downtown/ ,Sleep,Four-diamond hotel in downtown Denver.,"(39.7488, -104.9955)",wikivoyage,red
0,11th Avenue Hostel ,39.7341,-104.9871,1112 N. Broadway ,http://11thavenuehostel.com/ ,Sleep_Budget,,"(39.7341, -104.9871)",wikivoyage,red
1,Ramada Denver Midtown ,39.7554,-105.0163,2601 Zuni St ,https://www.wyndhamhotels.com/ramada/denver-colorado/ramada-denver-midtown/overview ,Sleep_Budget,,"(39.7554, -105.0163)",wikivoyage,red
2,Hostel Fish ,39.752701,-104.991886,1217 20th St ,http://www.hostelfish.com/ ,Sleep_Budget,"Upscale hostel that opened in July 2015 in a historic building in downtown Denver that occupies top 2 floors of the building and a restaurant and bar on the ground floor of the historic building. The 2 story hostel has 67 dorm beds and 2 private rooms available with free continental breakfast, free wi-fi, guest lounge, bar and kitchen.","(39.752701, -104.991886)",wikivoyage,red
0,Courtyard Denver Stapleton ,39.7756,-104.9024,7415 E 41st Ave ,https://www.marriott.com/hotels/travel/denca-courtyard-denver-stapleton/ ,Sleep_Mid-range,Between the airport and downtown Denver. 24-hour market on-site.,"(39.7756, -104.9024)",wikivoyage,red
1,Sonesta Denver Downtown ,39.7422,-104.992,1450 Glenarm Pl ,https://www.sonesta.com/us/colorado/denver/sonesta-denver-downtown ,Sleep_Mid-range,"Rooms are reasonably spacious and have free broadband internet access and a desk. Breakfast is modestly priced and modest in style. The lobby is typical Holiday Inn. Given the size of the hotel, reception and concierge staff numbers are small but there still seem to be no queues for their services. Stay high in a room on the Glenarm St. side if you want a mountain view. Airport shuttles ($21 to international) serve the hotel.","(39.7422, -104.992)",wikivoyage,red
2,Embassy Suites by Hilton Denver Tech Center North ,39.6543,-104.9031,7525 East Hampden Ave ,https://embassysuites3.hilton.com/en/hotels/colorado/embassy-suites-by-hilton-denver-tech-center-north-DENHPES/index.html ,Sleep_Mid-range,"Near Denver Tech, hotel offers complimentary hot cooked-to-order breakfast and nightly Manager's Reception featuring complimentary cocktails and appetizers.","(39.6543, -104.9031)",wikivoyage,red
3,Magnolia Hotel Denver ,39.7468,-104.9923,818 17th St ,http://www.magnoliahotels.com/denver/magnolia-hotel-denver.php ,Sleep_Mid-range,"Downtown Denver hotel featuring guestrooms and suites, a restaurant and bar, and event space for meetings, weddings, and special occasions.","(39.7468, -104.9923)",wikivoyage,red
4,Sheraton Denver Downtown ,39.7416,-104.989,1550 Court Pl ,http://www.sheratondenverdowntown.com ,Sleep_Mid-range,"On the 16th Street Pedestrian Mall in downtown, 3 1/2 blocks from the Denver Convention Center.","(39.7416, -104.989)",wikivoyage,red
5,SpringHill Suites Denver Downtown ,39.7473,-105.0042,1190 Auraria Parkway ,https://www.marriott.com/hotels/travel/densd-springhill-suites-denver-downtown/ ,Sleep_Mid-range,Across from the Ball Arena in LoDo.,"(39.7473, -105.0042)",wikivoyage,red
6,Hyatt Place Denver Tech Center ,0.0,0.0,8300 East Crescent Parkway ,https://denvertechcenter.place.hyatt.com/en/hotel/home.html ,Sleep_Mid-range,,"(0, 0)",wikivoyage,red
7,Aloft Denver North Westminster ,39.7220322,-104.9928409,14780 Delaware St ,https://www.marriott.com/en-us/hotels/denan-aloft-denver-north-westminster/overview/ ,Sleep_Mid-range,,"(39.7220322, -104.9928409)",wikivoyage,red
8,Courtyard Denver Cherry Creek ,39.69073,-104.94195,1475 S Colorado Blvd ,https://www.marriott.com/en-us/hotels/dench-courtyard-denver-cherry-creek/overview/ ,Sleep_Mid-range,,"(39.69073, -104.94195)",wikivoyage,red
9,Residence Inn Denver Cherry Creek ,39.70507,-104.93839,670 S Colorado Blvd ,https://www.marriott.com/en-us/hotels/denrs-residence-inn-denver-cherry-creek/overview/ ,Sleep_Mid-range,,"(39.70507, -104.93839)",wikivoyage,red
10,Hilton Garden Inn Denver/Cherry Creek ,39.70532,-104.93983,600 S Colorado Blvd ,https://www.hilton.com/en/hotels/denckgi-hilton-garden-inn-denver-cherry-creek/ ,Sleep_Mid-range,,"(39.70532, -104.93983)",wikivoyage,red
11,Acoma House ,39.73427,-104.98872,1114 Acoma Street ,https://www.theacomahouse.com/ ,Sleep_Mid-range,"This small colourful hotel features 24 rooms, each painted in vivid colours designed by a different artist. A wide range of amenities for the modern traveller, including fast internet, free water and coffee pods, a tiny kitchen in each room, and laundry machines downstairs. There is no lobby or reception desk. You check in with a door code which they text to you the day before you check in. No elevator, so rooms 201-212 require you to carry luggage up narrow stairs, but ground floor rooms 101-112 are accessible by a ramp at the rear of the building. Downstairs is free luggage storage, a lounge, and a meeting room. Parking $11/day by arrangement with the lot next to the hotel. Easy walking to the civic center and a few local shops, restaurants, and museums. E-scooters are plentiful nearby, and bring most of downtown in range.","(39.73427, -104.98872)",wikivoyage,red
0,Brown Palace Hotel ,39.7441,-104.9878,321 17th St ,https://www.brownpalace.com/ ,Sleep_Splurge,"An elegant, historic hotel in downtown Denver, the Brown Palace has catered to congressmen, US presidents, and countless foreign dignitaries.","(39.7441, -104.9878)",wikivoyage,red
1,Hilton Denver City Center ,39.7471,-104.9904,1701 California St ,https://www.hilton.com/en/hotels/dencyhh-hilton-denver-city-center ,Sleep_Splurge,A beautiful hotel in downtown Denver offering panoramic views of the Rocky Mountains and the city skyline.,"(39.7471, -104.9904)",wikivoyage,red
2,Embassy Suites Downtown ,39.7442,-104.9948,1420 Stout St ,https://embassysuites3.hilton.com/en/hotels/colorado/embassy-suites-denver-downtown-convention-center-DENESES/index.html ,Sleep_Splurge,"An all-suite, full service hotel.","(39.7442, -104.9948)",wikivoyage,red
3,Grand Hyatt Denver ,39.746,-104.9891,1750 Welton St ,https://denver.grand.hyatt.com/en/hotel/home.html ,Sleep_Splurge,"512 rooms with city views. Features the Hyatt Grand Bed, free 24 hour fitness facility, indoor pool, room service around the clock, well-lit work stations and high-speed internet access.","(39.746, -104.9891)",wikivoyage,red
4,Hilton Garden Inn Denver Downtown ,39.7427,-104.9932,1400 Welton St ,http://www.hgidenverdowntown.com/ ,Sleep_Splurge,"Onsite restaurant, fitness center and complimentary high-speed Internet access.","(39.7427, -104.9932)",wikivoyage,red
5,Hyatt Regency Denver at Colorado Convention Center ,39.743611,-104.993611,650 15th St ,https://www.hyatt.com/en-US/hotel/colorado/hyatt-regency-denver-at-colorado-convention-center/dencc ,Sleep_Splurge,"37-story downtown hotel, adjacent to the Colorado Convention Center. 1,100 guest rooms, with views of the mountain and downtown.","(39.743611, -104.993611)",wikivoyage,red
6,The Oxford Hotel ,39.7522,-104.9991,1600 17th St ,http://www.theoxfordhotel.com/ ,Sleep_Splurge,The historic hotel provides a romantic retreat located in the midst of Denver’s lively LoDo district.,"(39.7522, -104.9991)",wikivoyage,red
7,The Westin Denver Downtown ,39.7488,-104.9955,1672 Lawrence St ,https://www.marriott.com/hotels/travel/denwi-the-westin-denver-downtown/ ,Sleep_Splurge,Four-diamond hotel in downtown Denver.,"(39.7488, -104.9955)",wikivoyage,red
0,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
1,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
2,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
3,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
4,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
0,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
1,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
2,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
3,--,39.7392364,-104.984862,,,Stay safe,,"(39.7392364, -104.984862)",wikivoyage,red
0,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
1,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
2,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
3,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
4,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
0,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
1,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
2,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
3,--,39.7392364,-104.984862,,,Stay safe_Altitude sickness,,"(39.7392364, -104.984862)",wikivoyage,red
0,Cherry Creek North ,39.7156478,-104.9525486, ,http://www.cherrycreeknorth.com/ ,Connect,Entire area has free WiFi provided by the Cherry Creek North Business District.,"(39.7156478, -104.9525486)",wikivoyage,red
1,Peaberry Coffee ,0.0,0.0, ,http://www.peaberrycoffee.com/ ,Connect,"Multiple locations. Free WiFi, but you have to ask the barrista for username and password.","(0, 0)",wikivoyage,red
2,Panera Bread ,0.0,0.0,multiple locations ,http://www.panera.com/cafes/wifi.php ,Connect,Free Wifi at most if not all locations.,"(0, 0)",wikivoyage,red
3,Starbucks ,0.0,0.0,many locations ,http://starbucks.com ,Connect,free wifi at participating places,"(0, 0)",wikivoyage,red
0,Australia ,0.0,0.0,"8480 E Orchard Rd Ste 1100, Greenwood Village ",http://www.dfat.gov.au/missions/countries/usde.html ,Connect,,"(0, 0)",wikivoyage,red
1,Canada ,39.7423,-104.9875,"1625 Broadway, Suite 2600 ",http://international.gc.ca/world-monde/united_states-etats_unis/denver.aspx?lang,Connect,,"(39.7423, -104.9875)",wikivoyage,red
2,Denmark (Honorary) ,0.0,0.0,5353 W Dartmouth Ave Ste 508 ,http://usa.um.dk/en/about-us/list-of-danish-honorary-consulates-in-the-us/list-of-honorary-consulates-on-the-west-coast/denver-colorado/ ,Connect,,"(0, 0)",wikivoyage,red
3,Guatemala ,0.0,0.0, , ,Connect,,"(0, 0)",wikivoyage,red
4,Japan ,39.7502829,-104.9951731,1225 17th St Ste 3000 ,http://www.denver.us.emb-japan.go.jp ,Connect,,"(39.7502829, -104.9951731)",wikivoyage,red
5,Italy ,0.0,0.0, , ,Connect,,"(0, 0)",wikivoyage,red
6,Mexico ,39.7793,-104.9498,48 Steele Street ,http://consulmex.sre.gob.mx/denver/ ,Connect,,"(39.7793, -104.9498)",wikivoyage,red
7,Mongolia (Honorary),0.0,0.0,"1700 Broadway, Suite 1202 ",https://mongolianembassy.us/honoraryconsuls/ ,Connect,,"(0, 0)",wikivoyage,red
8,Netherlands (Honorary) ,0.0,0.0, ,https://www.netherlandsandyou.nl/your-country-and-the-netherlands/united-states/about-us/honorary-consulate-in-denver ,Connect,,"(0, 0)",wikivoyage,red
9,Norway (Honorary) ,39.7435941,-104.9854851,1700 Lincoln Street ,https://www.norway.no/en/usa/norway-usa/honorary-consulates/#Colorado ,Connect,,"(39.7435941, -104.9854851)",wikivoyage,red
10,Peru ,0.0,0.0,"6795 E Tennessee Ave, Suite 550, Denver, CO 80224 ",http://www.consulado.pe/es/Denver/Paginas/Inicio.aspx ,Connect,,"(0, 0)",wikivoyage,red
11,Sweden ,0.0,0.0,"1720 S. Bellaire St, Suite 530 ",https://www.swedenabroad.se/en/embassies/usa-washington/ ,Connect,,"(0, 0)",wikivoyage,red
12,Taiwan (Economic/Cultural Office) ,0.0,0.0, , ,Connect,,"(0, 0)",wikivoyage,red
13,Thailand ,0.0,0.0, ,http://www.thaidenver.com/ ,Connect,,"(0, 0)",wikivoyage,red
14,--,39.7392364,-104.984862,,,Connect,,"(39.7392364, -104.984862)",wikivoyage,red
15,United Kingdom ,39.7427,-104.9875,"1675 Broadway, Suite 1030 ",http://ukinusa.fco.gov.uk/en/about-us/other-locations/denver/ ,Connect,,"(39.7427, -104.9875)",wikivoyage,red
0,Cherry Creek North ,39.7156478,-104.9525486, ,http://www.cherrycreeknorth.com/ ,Connect_Wireless internet,Entire area has free WiFi provided by the Cherry Creek North Business District.,"(39.7156478, -104.9525486)",wikivoyage,red
1,Peaberry Coffee ,0.0,0.0, ,http://www.peaberrycoffee.com/ ,Connect_Wireless internet,"Multiple locations. Free WiFi, but you have to ask the barrista for username and password.","(0, 0)",wikivoyage,red
2,Panera Bread ,0.0,0.0,multiple locations ,http://www.panera.com/cafes/wifi.php ,Connect_Wireless internet,Free Wifi at most if not all locations.,"(0, 0)",wikivoyage,red
3,Starbucks ,0.0,0.0,many locations ,http://starbucks.com ,Connect_Wireless internet,free wifi at participating places,"(0, 0)",wikivoyage,red
0,Australia ,0.0,0.0,"8480 E Orchard Rd Ste 1100, Greenwood Village ",http://www.dfat.gov.au/missions/countries/usde.html ,Connect_Consulates,,"(0, 0)",wikivoyage,red
1,Canada ,39.7423,-104.9875,"1625 Broadway, Suite 2600 ",http://international.gc.ca/world-monde/united_states-etats_unis/denver.aspx?lang,Connect_Consulates,,"(39.7423, -104.9875)",wikivoyage,red
2,Denmark (Honorary) ,0.0,0.0,5353 W Dartmouth Ave Ste 508 ,http://usa.um.dk/en/about-us/list-of-danish-honorary-consulates-in-the-us/list-of-honorary-consulates-on-the-west-coast/denver-colorado/ ,Connect_Consulates,,"(0, 0)",wikivoyage,red
3,Guatemala ,0.0,0.0, , ,Connect_Consulates,,"(0, 0)",wikivoyage,red
4,Japan ,39.7502829,-104.9951731,1225 17th St Ste 3000 ,http://www.denver.us.emb-japan.go.jp ,Connect_Consulates,,"(39.7502829, -104.9951731)",wikivoyage,red
5,Italy ,0.0,0.0, , ,Connect_Consulates,,"(0, 0)",wikivoyage,red
6,Mexico ,39.7793,-104.9498,48 Steele Street ,http://consulmex.sre.gob.mx/denver/ ,Connect_Consulates,,"(39.7793, -104.9498)",wikivoyage,red
7,Mongolia (Honorary),0.0,0.0,"1700 Broadway, Suite 1202 ",https://mongolianembassy.us/honoraryconsuls/ ,Connect_Consulates,,"(0, 0)",wikivoyage,red
8,Netherlands (Honorary) ,0.0,0.0, ,https://www.netherlandsandyou.nl/your-country-and-the-netherlands/united-states/about-us/honorary-consulate-in-denver ,Connect_Consulates,,"(0, 0)",wikivoyage,red
9,Norway (Honorary) ,39.7435941,-104.9854851,1700 Lincoln Street ,https://www.norway.no/en/usa/norway-usa/honorary-consulates/#Colorado ,Connect_Consulates,,"(39.7435941, -104.9854851)",wikivoyage,red
10,Peru ,0.0,0.0,"6795 E Tennessee Ave, Suite 550, Denver, CO 80224 ",http://www.consulado.pe/es/Denver/Paginas/Inicio.aspx ,Connect_Consulates,,"(0, 0)",wikivoyage,red
11,Sweden ,0.0,0.0,"1720 S. Bellaire St, Suite 530 ",https://www.swedenabroad.se/en/embassies/usa-washington/ ,Connect_Consulates,,"(0, 0)",wikivoyage,red
12,Taiwan (Economic/Cultural Office) ,0.0,0.0, , ,Connect_Consulates,,"(0, 0)",wikivoyage,red
13,Thailand ,0.0,0.0, ,http://www.thaidenver.com/ ,Connect_Consulates,,"(0, 0)",wikivoyage,red
14,--,39.7392364,-104.984862,,,Connect_Consulates,,"(39.7392364, -104.984862)",wikivoyage,red
15,United Kingdom ,39.7427,-104.9875,"1675 Broadway, Suite 1030 ",http://ukinusa.fco.gov.uk/en/about-us/other-locations/denver/ ,Connect_Consulates,,"(39.7427, -104.9875)",wikivoyage,red
0,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
1,,0.0,0.0,,,Go next,The [https://www.coorsbrewerytour.com/ Coors Brewery] in Golden (Colorado)|Golden lies {{convert|15|mi}} and 25 minutes by car west of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
2,,0.0,0.0,,,Go next,The [https://boulderdowntown.com/visit/guide-book Pearl Street Mall] in Boulder lies {{convert|29|mi}} and 40 minutes by car northwest of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
3,Blackhawk,37.8189264,-121.9165133,,,Go next,The historic mining towns and casinos of Blackhawk and Central City lie {{convert|38|mi}} and 50 minutes by car west of the Colorado State Capitol.,"(37.8189264, -121.9165133)",wikivoyage,red
4,United States Air Force Academy,38.9912381,-104.8588346,,,Go next,The United States Air Force Academy lies {{convert|61|mi}} and 65 minutes by car south of the Colorado State Capitol.,"(38.9912381, -104.8588346)",wikivoyage,red
5,Continental Divide of the Americas,0.0,0.0,,,Go next,The {{convert|11992|ft|adj=on}} Loveland Pass on the Continental Divide of the Americas lies {{convert|60|mi}} and 70 minutes by car west of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
6,,0.0,0.0,,,Go next,Colorado Springs lies {{convert|80|mi}} and 80 minutes by car south of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
7,,0.0,0.0,,,Go next,Estes Park and Rocky Mountain National Park lie {{convert|65|mi}} and 90 minutes by car north of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
8,Mount Blue Sky,39.5883492,-105.643699,,,Go next,The {{convert|14271|ft|adj=on}} summit of Mount Blue Sky lies {{convert|60|mi}} and 1:45 by car southwest of the Colorado State Capitol.,"(39.5883492, -105.643699)",wikivoyage,red
9,Pikes Peak,38.8404012,-105.0439523,,,Go next,The {{convert|4302.31|m|ft|0|order=flip|adj=on}} summit of Pikes Peak lies {{convert|100|mi}} and 2:10 by car south of the Colorado State Capitol.,"(38.8404012, -105.0439523)",wikivoyage,red
0,Vail,39.6438028,-106.3888231,,,Go next,"For skiers and snowboarders, winter is the best time to visit Denver. Hordes of people fly into Denver International Airport each season on their way up to the ski capitals of Summit and Eagle counties, including Vail, Beaver Creek, Copper Mountain, Keystone (Colorado)|Keystone, Loveland Basin, Arapahoe Basin, and Breckenridge (Colorado)|Breckenridge, Winter Park (Colorado)|Winter Park; a little further away are Steamboat, and Aspen. You can find information on resort shuttles at the desks in DIA's main terminal.","(39.6438028, -106.3888231)",wikivoyage,red
0,,0.0,0.0,,,Go next,"There are many ski resorts about 1½–2 hours west of Denver along I-70, but weekend traffic to them can be very slow, especially in inclement weather. Steer clear of the crowds by skiing during the week or planning your trip outside the busy season (Thanksgiving to New Year's). There are also plenty of mountain trails for snowshoers and cross-country skiers, which are generally free. You can also take the [http://www.rtd-denver.com/ RTD] Ski-n-Ride service from Boulder to Eldora Ski Resort west of Boulder, which is the only resort with scheduled bus service. Winter Park (Colorado) receives train service with  the [https://www.amtrak.com/WinterParkExpress Winter Park Express] operated by Amtrak. Departures are once every Saturday and Sunday from January to March at 7AM with the return trip departing Winter Park at 4:30PM.","(0, 0)",wikivoyage,red
0,Colorado#National Parks|National Parks of Colorado,0.0,0.0,,,Go next,See the '''Colorado#National Parks|National Parks of Colorado'''.,"(0, 0)",wikivoyage,red
1,Front Range,42.0918548,-88.304588,,,Go next,"'''Winery tours''' - Visit a Front Range or mountain winery, or the vineyards in Colorado's Wine Country. Various Wine Trails have been organized by the Colorado Wine Industry Development Board, a promotional entity funded by the state. The Wine Trails can be driven or biked.","(42.0918548, -88.304588)",wikivoyage,red
0,Yellowstone National Park,44.6200885,-110.5606893,,,Go next,"Yellowstone National Park is approximately a 10 hour drive along I-25, I-90, and US-191.","(44.6200885, -110.5606893)",wikivoyage,red
1,Badlands and Black Hills|Badlands,0.0,0.0,,,Go next,"The Badlands and Black Hills|Badlands, Mt. Rushmore, and the Black Hills are about a 9-hour drive north on I-25.","(0, 0)",wikivoyage,red
2,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
3,Taos,36.4072377,-105.573284,,,Go next,"More popular ski resorts are in Taos, Grand Teton National Park|Grand Teton, Park City (Utah)|Park City, and even Lake Tahoe.","(36.4072377, -105.573284)",wikivoyage,red
4,Utah,39.4225192,-111.714358,,,Go next,"More national parks are in Utah, New Mexico, and Arizona.","(39.4225192, -111.714358)",wikivoyage,red
0,--,0.0,0.0,,,Go next_Near Denver,,"(0, 0)",wikivoyage,red
1,,0.0,0.0,,,Go next_Near Denver,The [https://www.coorsbrewerytour.com/ Coors Brewery] in Golden (Colorado)|Golden lies {{convert|15|mi}} and 25 minutes by car west of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
2,,0.0,0.0,,,Go next_Near Denver,The [https://boulderdowntown.com/visit/guide-book Pearl Street Mall] in Boulder lies {{convert|29|mi}} and 40 minutes by car northwest of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
3,Blackhawk,37.8189264,-121.9165133,,,Go next_Near Denver,The historic mining towns and casinos of Blackhawk and Central City lie {{convert|38|mi}} and 50 minutes by car west of the Colorado State Capitol.,"(37.8189264, -121.9165133)",wikivoyage,red
4,United States Air Force Academy,38.9912381,-104.8588346,,,Go next_Near Denver,The United States Air Force Academy lies {{convert|61|mi}} and 65 minutes by car south of the Colorado State Capitol.,"(38.9912381, -104.8588346)",wikivoyage,red
5,Continental Divide of the Americas,0.0,0.0,,,Go next_Near Denver,The {{convert|11992|ft|adj=on}} Loveland Pass on the Continental Divide of the Americas lies {{convert|60|mi}} and 70 minutes by car west of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
6,,0.0,0.0,,,Go next_Near Denver,Colorado Springs lies {{convert|80|mi}} and 80 minutes by car south of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
7,,0.0,0.0,,,Go next_Near Denver,Estes Park and Rocky Mountain National Park lie {{convert|65|mi}} and 90 minutes by car north of the Colorado State Capitol.,"(0, 0)",wikivoyage,red
