,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
6,Swensen's ,0.0,0.0,"Mantri Square, Malleshwaram; 80 ft. Road, Koramangala; 60 ft. Road, Sahakara Nagar; Ascendas Park Square Mall, Whitefield; Bangalore Central, Bellandur; BDA Complex, HSR Layout; J.P.Nagar (Marenhalli); Jayanagar ",https://www.facebook.com/SwensensIndia/ ,Eat_Ice Cream Parlours,The ultimate sundae experience.,"(0, 0)",wikivoyage,red
7,Yogi's ,12.9186965,77.5541702,"#86, 21st Main, Banashankari 2nd Stage ", ,Eat_Ice Cream Parlours,"The ""Sakkat Burger"" and ""Sakkat Mexican"" are a must have. Wide range of burgers, sandwiches, ice creams, shakes and sundaes available.","(12.9186965, 77.5541702)",wikivoyage,red
0,Bay Leaf ,0.0,0.0,"Raheja Arcade, opposite Forum Mall, Kormangala ", ,Eat_North Indian,A really nice place with reasonable prices.,"(0, 0)",wikivoyage,red
1,Grameen ,0.0,0.0,"Raheja Arcade, opposite Forum Mall, Kormangala ", ,Eat_North Indian,One of the best places to have good vegetarian North Indian food.,"(0, 0)",wikivoyage,red
2,Hyderabadi biriyani ,0.0,0.0,Banerghatta Rd , ,Eat_North Indian,Serves good biriyani,"(0, 0)",wikivoyage,red
3,Mast Kalandar ,0.0,0.0,All around the city , ,Eat_North Indian,Very nice North India cuisine. It is very reasonably priced.,"(0, 0)",wikivoyage,red
4,Queens ,0.0,0.0,"Church Street, opposite Amoeba ", ,Eat_North Indian,Small restaurant but great food at reasonable prices.,"(0, 0)",wikivoyage,red
5,Rasilas ,0.0,0.0,"JP Nagar 7 Phase, Shreyas Colony ", ,Eat_North Indian,Nice place with very fine cuisine.,"(0, 0)",wikivoyage,red
6,Tijouri ,12.98000485,77.58610480115465,"Hotel Atria, Palace Rd ", ,Eat_North Indian,,"(12.98000485, 77.58610480115465)",wikivoyage,red
7,--,0.0,0.0,,,Eat_North Indian,,"(0, 0)",wikivoyage,red
0,100 ft Boutique ,0.0,0.0,"100 Foot Rd, Indira nagar ", ,Eat_Italian,"Comparable to most continental resto-bars. The best part about it is that its a Boutique Restaurant, which means you can shop, while waiting for your meal to arrive, even after 9PM, which is when most other shops close in Banglaore. The Boutique houses many young designers. ''Levitate'', showcases a wide array of eclectic street fashion and handcrafted kitsch from all over India.","(0, 0)",wikivoyage,red
1,I-Talia ,0.0,0.0,"The Park, MG Rd ", ,Eat_Italian,"Expensive, but arguably the best Italian food in town.","(0, 0)",wikivoyage,red
2,Italia (''previously Little Italy'') ,12.9962979,77.5452778,Indiranagar , ,Eat_Italian,"Nice vegetarian restaurant in Indira Nagar, a little expensive. Good food.","(12.9962979, 77.5452778)",wikivoyage,red
3,Via Milano ,12.9581638,77.641321,Koramangala , ,Eat_Italian,"Authentic Italian food. 3 course meal for 2 will cost an average of ₹2,000, (wine not included).","(12.9581638, 77.641321)",wikivoyage,red
0,Beijing Bites ,0.0,0.0, ,http://beijingbites.com/ ,Eat_Chinese,"Chain restaurant inspired by Chinese & Thai cuisines, spread across Bangalore.","(0, 0)",wikivoyage,red
1,Caesar's Multi Cuisine Restaurant ,0.0,0.0,"Mahalakshmi Chambers, 9/2, MG Rd. ", ,Eat_Chinese,Variety of tasty food. Classic environment.,"(0, 0)",wikivoyage,red
2,Golden Lights ,0.0,0.0,"No.4032, 100ft Rd, HAL-II Stage, Indranagar ", ,Eat_Chinese,,"(0, 0)",wikivoyage,red
3,Shanghai Junction ,0.0,0.0,"No.8, Sri Sai, 60 Foot. Rd, G Block, Sahakarnagar ", ,Eat_Chinese,,"(0, 0)",wikivoyage,red
4,Mainland China ,0.0,0.0,Church St; 100 Foot Rd. Indiranagar , ,Eat_Chinese,,"(0, 0)",wikivoyage,red
5,P!ing ,12.9337035,77.619147,"No. 130, 1st Cross, 5th Block, Koramangala ", ,Eat_Chinese,"Includes a dessert bay. Dim sum, sensible portions, good prices.","(12.9337035, 77.619147)",wikivoyage,red
0,"BigBoy Fried Chicken, (BFC) ",12.9438988,77.5968766,Vignan Nagar , ,Eat_Kerala,,"(12.9438988, 77.5968766)",wikivoyage,red
1,Coconut Grove ,12.9756281,77.6023664,Church Street , ,Eat_Kerala,,"(12.9756281, 77.6023664)",wikivoyage,red
2,Continental Spice ,13.1992063,77.7116169,Airport Rd , ,Eat_Kerala,,"(13.1992063, 77.7116169)",wikivoyage,red
3,Gokulam Mess ,12.974779,77.6654084,GM Palya , ,Eat_Kerala,,"(12.974779, 77.6654084)",wikivoyage,red
4,Hotel New Malabar ,12.9846713,77.6790908,Kaggadasapura , ,Eat_Kerala,,"(12.9846713, 77.6790908)",wikivoyage,red
5,Hotel Ruchi ,12.9717438,77.6815882,Vignana Nagar , ,Eat_Kerala,,"(12.9717438, 77.6815882)",wikivoyage,red
6,K K Bakers ,0.0,0.0,Malleshpalaya , ,Eat_Kerala,,"(0, 0)",wikivoyage,red
7,Kaayal ,0.0,0.0,AECS Layout; Jeevan Bhima Nagar , ,Eat_Kerala,,"(0, 0)",wikivoyage,red
8,Kairali ,0.0,0.0,"Near Forum Mall, Koramangala ", ,Eat_Kerala,,"(0, 0)",wikivoyage,red
9,Kalavara ,12.9717438,77.6815882,Vignana Nagar , ,Eat_Kerala,,"(12.9717438, 77.6815882)",wikivoyage,red
10,Kerala Pavilion ,12.9624669,77.6381958,Domlur , ,Eat_Kerala,Authentic Kerala food,"(12.9624669, 77.6381958)",wikivoyage,red
11,Little Home ,0.0,0.0,"80 ft. Road, Koramangala ", ,Eat_Kerala,Very good south and central Kerala food. Bad service though.,"(0, 0)",wikivoyage,red
12,The Paramount Restaurant ,12.9581638,77.641321,Koramangala , ,Eat_Kerala,,"(12.9581638, 77.641321)",wikivoyage,red
13,Priyam Restaurant ,12.9682545,77.6648221,Jagadish Nagar , ,Eat_Kerala,,"(12.9682545, 77.6648221)",wikivoyage,red
14,Tharavadu ,12.9014031,77.6324336,"Bommanahalli, Hosur Rd ", ,Eat_Kerala,,"(12.9014031, 77.6324336)",wikivoyage,red
15,Vayal ,0.0,0.0,Outer ring road (around Central mall) , ,Eat_Kerala,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Eat_Dhabas,,"(0, 0)",wikivoyage,red
1,Bobby-da-Dhaba ,12.98369,77.61391,"Near Lavanya Theatre, St John's Road, Near Ulsoor ", ,Eat_Dhabas,"The food is good (albeit slightly oily). It basically serves paranthas (with lots of butter), chaach, kheer and a number of side dishes (most notable being their shahi paneer and rajma). You may have to wait for a while in case it is full. So it's better to go slightly early, noon for lunch and 7:30PM for dinner to avoid rush).","(12.98369, 77.61391)",wikivoyage,red
2,Manjit ka Dhaba ,12.9977197,77.6219019,"107, 1st Floor, Wheeler Road, Near Railway Cross, Cox Town, Frazer Town ", ,Eat_Dhabas,Budget dhaba. Tasty parathas (with butter) and couple of assorted vegetable curry options. Lassi. Dont expect ambience in dhabas.,"(12.9977197, 77.6219019)",wikivoyage,red
0,--,0.0,0.0,,,Drink,,"(0, 0)",wikivoyage,red
1,--,0.0,0.0,,,Drink,,"(0, 0)",wikivoyage,red
2,--,0.0,0.0,,,Drink,,"(0, 0)",wikivoyage,red
3,--,0.0,0.0,,,Drink,,"(0, 0)",wikivoyage,red
4,--,0.0,0.0,,,Drink,,"(0, 0)",wikivoyage,red
0,Barista Lavazza ,0.0,0.0, ,http://www.barista.co.in/ ,Drink_Cafes,"An Indian startup cafe chain established in 1997 and more commonly known as Barista and now owned by Lavazza. The chain has more than 200 stores in India. It is found all over Bangalore with 32 retail outlets, most of them near IT corporate offices.","(0, 0)",wikivoyage,red
1,Café Coffee Day ,12.9713,77.60712, ,http://www.cafecoffeeday.com ,Drink_Cafes,"Popularly known as CCD. Established in 1996, at Brigade Road, Bangalore, the chain has over 1,000 cafes throughout India. It is found all over Bangalore.","(12.9713, 77.60712)",wikivoyage,red
2,Caffe Pascucci ,0.0,0.0,"690/A, 15 Cross Road, 14th Main Road, Phase II, J P Nagar ",https://www.facebook.com/Cafe-Pascucci-Bangalore-57902917850/ ,Drink_Cafes,"Italian coffee chain brand. In 2010, Pascucci set up its own coffee retail shop in India with 10 outlets in Bangalore at prominent localities like Jayanagar, JP Nagar, MG Road, Malleshwaram and Indiranagar.","(0, 0)",wikivoyage,red
3,Cake Walk ,0.0,0.0,"#297, 100 Feet Rd, Indra Nagar ",http://www.cakewalk.co.in/ ,Drink_Cafes,,"(0, 0)",wikivoyage,red
4,Coffee Workers Co-op ,0.0,0.0,Church St's Brigade Gardens , ,Drink_Cafes,"A venerable Bangalore institution, with waiters in traditional uniforms and customers slowly savoring the age-old tradition of coffee drinking - though there are just two choices of coffee: black or white. Have some delightful ""masala dosa"" here.","(0, 0)",wikivoyage,red
5,Coffee World ,0.0,0.0, ,https://www.facebook.com/CoffeeWorldIndia/ ,Drink_Cafes,Can be found all over Bangalore.,"(0, 0)",wikivoyage,red
6,Costa Coffee ,0.0,0.0, ,http://www.costacoffee.co.in ,Drink_Cafes,"British coffeehouse chain. Koramangala 4th Block, in Indranagar and another opposite Goethe-Institut, RMZ Eco Space on Sarjapur Rd and Sigma Mall, Brookesfield, Cunningham Rd, JNC Rd, and Jayanagar. Besides Coffee, Costa lays heavy emphasis on food with sandwiches, paninis, tostatos, pastas, many kinds of desserts, English muffins, and a wide variety of cakes.","(0, 0)",wikivoyage,red
7,Java City ,12.9756281,77.6023664,Church St. , ,Drink_Cafes,"Pleasant old Bangalore atmosphere. Offers a wide variety of tea, coffee from all over the world including pizza, pasta, pastries, cookies, you name it they have it plus you get to see a unique sense of humor in their menu and on the walls. On Saturday and Sunday evenings, there is live music, rock and guitar. This place is simple, expatriate friendly and not at all pricy. There is another Java City near Lavelle Road.","(12.9756281, 77.6023664)",wikivoyage,red
8,Travel on Menu Café ,0.0,0.0, ,https://www.facebook.com/travelonmenuthecafe?ref,Drink_Cafes,Popular for TOM Coffee.,"(0, 0)",wikivoyage,red
0,"Beer Joint Pub, (aka BJP) ",12.9962979,77.5452778,Indiranagar , ,Drink_Pubs and bars,,"(12.9962979, 77.5452778)",wikivoyage,red
1,Bull n Bush ,12.969986200000001,77.60969525296483,"4th floor, Garuda Mall ", ,Drink_Pubs and bars,"Plays hip hop, house and occasionally trance.","(12.969986200000001, 77.60969525296483)",wikivoyage,red
2,Carpe Diem ,12.9756281,77.6023664,Church St , ,Drink_Pubs and bars,It's a Power Metal haven.,"(12.9756281, 77.6023664)",wikivoyage,red
3,Ego's ,0.0,0.0,"Castle Street, off Brigade Rd ", ,Drink_Pubs and bars,,"(0, 0)",wikivoyage,red
4,J'Cubez ,0.0,0.0,"Banashankari 2nd Stage, opp. BDA complex ", ,Drink_Pubs and bars,For rock lovers,"(0, 0)",wikivoyage,red
5,Jimi's ,0.0,0.0,"Residency Road, Koramangala 80ft. Rd ", ,Drink_Pubs and bars,A nice dark cozy bar along with Rock music and video. Best visited during weekends and is not hard on your pocket.,"(0, 0)",wikivoyage,red
6,Le Rock Pub Cafe ,12.9720923,77.6051414,Rest House Rd , ,Drink_Pubs and bars,"The latest watering hole in Bangalore. Rock music across the board screened on large plasma panels; every song can not only be heard but seen as well. Coffee, Kingfisher beer, cocktails, food and Bangalore's first oxy bar.","(12.9720923, 77.6051414)",wikivoyage,red
7,Legends of Rock ,0.0,0.0,"80 Foot Rd, 6th Block, Koramangala ", ,Drink_Pubs and bars,Watch the Legends perform on large format TVs.,"(0, 0)",wikivoyage,red
8,Olio ,12.9581638,77.641321,Koramangala , ,Drink_Pubs and bars,"Great ambiance with beer, wines and continental food.","(12.9581638, 77.641321)",wikivoyage,red
9,Opus ,0.0,0.0,"Palace Cross Road, near Sankey Rd ",http://opusbangalore.blogspot.com/ ,Drink_Pubs and bars,"A chilled-out, ex-pat friendly lounge with a large outdoor space. Has karaoke on most Su and W (Kroaknights) as well as regular live music and DJ dance nights. You may need to book ahead on theme nights.","(0, 0)",wikivoyage,red
10,Nasa ,12.9756281,77.6023664,Church St , ,Drink_Pubs and bars,,"(12.9756281, 77.6023664)",wikivoyage,red
11,New Night Watchman ,0.0,0.0,Corner of Church Street and Museum Rd , ,Drink_Pubs and bars,Little bit dingy but helpful bar staff - satellite TV has the Australia Network so you can watch Rugby Union and AFL games.,"(0, 0)",wikivoyage,red
12,Pecos ,12.97373,77.60717,Rest House Rd (''Off Brigade Road'') ,https://www.facebook.com/PECOS.Pubs ,Drink_Pubs and bars,"60s retro pub with a mural of Jerry Garcia. Often crowded on all 3 floors, including the pleasant roof-top seating area. Free popcorn with every pitcher of beer. Cards are available for frequent customers which make every tenth pitcher of beer free, but you may have to ask several times in order to acquire one and to get it updated.","(12.97373, 77.60717)",wikivoyage,red
13,Purple Haze ,0.0,0.0,"Residency Road, Koramangala (close to Jyothi Niwas College) ", ,Drink_Pubs and bars,Popular for the classic rock that's played there.,"(0, 0)",wikivoyage,red
14,Sparks ,0.0,0.0,"Briage Road Extension, next to Brigade Towers ", ,Drink_Pubs and bars,,"(0, 0)",wikivoyage,red
15,Styx ,0.0,0.0, , ,Drink_Pubs and bars,"They put the ""Heavy"" in heavy metal!","(0, 0)",wikivoyage,red
16,Sultanate of Swing ,12.969986200000001,77.60969525296483,"4th floor, Garuda Mall ", ,Drink_Pubs and bars,"Mainly plays Rock, Retro, Heavy Metal and has a Video DJ.","(12.969986200000001, 77.60969525296483)",wikivoyage,red
17,Take 5 ,0.0,0.0,"54, MSK Plaza, HAL II Stage Indiranagar ", ,Drink_Pubs and bars,A Jazz themed restaurant that serves great American style food and offers a large selection of beers. They don't always play jazz but the food and drink is consistently good.,"(0, 0)",wikivoyage,red
18,Tavern at The Inn ,12.9724769,77.603947,Museum Rd , ,Drink_Pubs and bars,,"(12.9724769, 77.603947)",wikivoyage,red
19,The Bunker ,0.0,0.0,off Residency Rd , ,Drink_Pubs and bars,,"(0, 0)",wikivoyage,red
20,Windsor Pub ,0.0,0.0,Vasanth Nagar (''off Mount Carmel's in Kodava Samaja Building'') , ,Drink_Pubs and bars,"A small place which serves only beer, good food and is nice for a family outing. But only limited tables.","(0, 0)",wikivoyage,red
21,Zeus ,0.0,0.0,"#174 2nd Floor Manohar Crest, Brigade Rd ", ,Drink_Pubs and bars,Sports bar and lounge.,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Drink_Pubs and bars_Budget,,"(0, 0)",wikivoyage,red
0,"Beer Joint Pub, (aka BJP) ",12.9962979,77.5452778,Indiranagar , ,Drink_Pubs and bars_Mid-range,,"(12.9962979, 77.5452778)",wikivoyage,red
1,Bull n Bush ,12.969986200000001,77.60969525296483,"4th floor, Garuda Mall ", ,Drink_Pubs and bars_Mid-range,"Plays hip hop, house and occasionally trance.","(12.969986200000001, 77.60969525296483)",wikivoyage,red
2,Carpe Diem ,12.9756281,77.6023664,Church St , ,Drink_Pubs and bars_Mid-range,It's a Power Metal haven.,"(12.9756281, 77.6023664)",wikivoyage,red
3,Ego's ,0.0,0.0,"Castle Street, off Brigade Rd ", ,Drink_Pubs and bars_Mid-range,,"(0, 0)",wikivoyage,red
4,J'Cubez ,0.0,0.0,"Banashankari 2nd Stage, opp. BDA complex ", ,Drink_Pubs and bars_Mid-range,For rock lovers,"(0, 0)",wikivoyage,red
5,Jimi's ,0.0,0.0,"Residency Road, Koramangala 80ft. Rd ", ,Drink_Pubs and bars_Mid-range,A nice dark cozy bar along with Rock music and video. Best visited during weekends and is not hard on your pocket.,"(0, 0)",wikivoyage,red
6,Le Rock Pub Cafe ,12.9720923,77.6051414,Rest House Rd , ,Drink_Pubs and bars_Mid-range,"The latest watering hole in Bangalore. Rock music across the board screened on large plasma panels; every song can not only be heard but seen as well. Coffee, Kingfisher beer, cocktails, food and Bangalore's first oxy bar.","(12.9720923, 77.6051414)",wikivoyage,red
7,Legends of Rock ,0.0,0.0,"80 Foot Rd, 6th Block, Koramangala ", ,Drink_Pubs and bars_Mid-range,Watch the Legends perform on large format TVs.,"(0, 0)",wikivoyage,red
8,Olio ,12.9581638,77.641321,Koramangala , ,Drink_Pubs and bars_Mid-range,"Great ambiance with beer, wines and continental food.","(12.9581638, 77.641321)",wikivoyage,red
9,Opus ,0.0,0.0,"Palace Cross Road, near Sankey Rd ",http://opusbangalore.blogspot.com/ ,Drink_Pubs and bars_Mid-range,"A chilled-out, ex-pat friendly lounge with a large outdoor space. Has karaoke on most Su and W (Kroaknights) as well as regular live music and DJ dance nights. You may need to book ahead on theme nights.","(0, 0)",wikivoyage,red
10,Nasa ,12.9756281,77.6023664,Church St , ,Drink_Pubs and bars_Mid-range,,"(12.9756281, 77.6023664)",wikivoyage,red
11,New Night Watchman ,0.0,0.0,Corner of Church Street and Museum Rd , ,Drink_Pubs and bars_Mid-range,Little bit dingy but helpful bar staff - satellite TV has the Australia Network so you can watch Rugby Union and AFL games.,"(0, 0)",wikivoyage,red
12,Pecos ,12.97373,77.60717,Rest House Rd (''Off Brigade Road'') ,https://www.facebook.com/PECOS.Pubs ,Drink_Pubs and bars_Mid-range,"60s retro pub with a mural of Jerry Garcia. Often crowded on all 3 floors, including the pleasant roof-top seating area. Free popcorn with every pitcher of beer. Cards are available for frequent customers which make every tenth pitcher of beer free, but you may have to ask several times in order to acquire one and to get it updated.","(12.97373, 77.60717)",wikivoyage,red
13,Purple Haze ,0.0,0.0,"Residency Road, Koramangala (close to Jyothi Niwas College) ", ,Drink_Pubs and bars_Mid-range,Popular for the classic rock that's played there.,"(0, 0)",wikivoyage,red
14,Sparks ,0.0,0.0,"Briage Road Extension, next to Brigade Towers ", ,Drink_Pubs and bars_Mid-range,,"(0, 0)",wikivoyage,red
15,Styx ,0.0,0.0, , ,Drink_Pubs and bars_Mid-range,"They put the ""Heavy"" in heavy metal!","(0, 0)",wikivoyage,red
16,Sultanate of Swing ,12.969986200000001,77.60969525296483,"4th floor, Garuda Mall ", ,Drink_Pubs and bars_Mid-range,"Mainly plays Rock, Retro, Heavy Metal and has a Video DJ.","(12.969986200000001, 77.60969525296483)",wikivoyage,red
17,Take 5 ,0.0,0.0,"54, MSK Plaza, HAL II Stage Indiranagar ", ,Drink_Pubs and bars_Mid-range,A Jazz themed restaurant that serves great American style food and offers a large selection of beers. They don't always play jazz but the food and drink is consistently good.,"(0, 0)",wikivoyage,red
18,Tavern at The Inn ,12.9724769,77.603947,Museum Rd , ,Drink_Pubs and bars_Mid-range,,"(12.9724769, 77.603947)",wikivoyage,red
19,The Bunker ,0.0,0.0,off Residency Rd , ,Drink_Pubs and bars_Mid-range,,"(0, 0)",wikivoyage,red
20,Windsor Pub ,0.0,0.0,Vasanth Nagar (''off Mount Carmel's in Kodava Samaja Building'') , ,Drink_Pubs and bars_Mid-range,"A small place which serves only beer, good food and is nice for a family outing. But only limited tables.","(0, 0)",wikivoyage,red
21,Zeus ,0.0,0.0,"#174 2nd Floor Manohar Crest, Brigade Rd ", ,Drink_Pubs and bars_Mid-range,Sports bar and lounge.,"(0, 0)",wikivoyage,red
0,13th Floor ,0.0,0.0,"Barton Centre, MG Rd ", ,Drink_Pubs and bars_Splurge,Make a reservation. amazing view from the 13th floor,"(0, 0)",wikivoyage,red
1,Arbor Brewing Company ,12.97027,77.61089,"8 Magrath Rd, Allied Grande Plaza, Ashok Nagar ",https://www.arborbrewing.in/ ,Drink_Pubs and bars_Splurge,"Microbrewery that serves Belgian Triple, Smooth Criminal and Brassiere Blonde. Some of the smoothest beers in town and serves pub-style food. Has a nice vibe though it gets crowded during the weekend.","(12.97027, 77.61089)",wikivoyage,red
2,Aura ,12.985592,77.5961566,Cunningham Rd , ,Drink_Pubs and bars_Splurge,,"(12.985592, 77.5961566)",wikivoyage,red
3,Athena ,0.0,0.0,"The Leela Hotel, Airport Rd ", ,Drink_Pubs and bars_Splurge,"Really popular on most days of the week. The upper VIP lounge is the best part of the club, but the rest of the club is beautifully appointed and attracts a hip crowd.","(0, 0)",wikivoyage,red
4,Barleyz - The Brew House ,0.0,0.0,"Above Taco Bell, Sony World signal, Koramangala ", ,Drink_Pubs and bars_Splurge,Microbrewery,"(0, 0)",wikivoyage,red
5,Blue Bar ,12.98547275,77.58451596985077,"West End, Race Course Rd ", ,Drink_Pubs and bars_Splurge,Excellent drinks if you make sure Joel makes them. Officially they have a couple's only policy. Spontaneous dancing likely next to the bar.,"(12.98547275, 77.58451596985077)",wikivoyage,red
6,F-Bar ,0.0,0.0,"Le Meridien, Sankey Rd ", ,Drink_Pubs and bars_Splurge,Fashion Bar is a theme bar by FTV,"(0, 0)",wikivoyage,red
7,Fuga ,12.9626925,77.6041603,Richmond Town , ,Drink_Pubs and bars_Splurge,The best place for house music lovers. Expensive and fashionable.,"(12.9626925, 77.6041603)",wikivoyage,red
8,Firangi Paani ,12.9351034,77.611625,"Forum Mall, Koramangala ", ,Drink_Pubs and bars_Splurge,,"(12.9351034, 77.611625)",wikivoyage,red
9,Geoffrey's ,0.0,0.0,"Royal Orchid, Airport Rd ", ,Drink_Pubs and bars_Splurge,Really nice place,"(0, 0)",wikivoyage,red
10,Hint ,0.0,0.0,"5th Floor, Bangalore Central, MG Rd ", ,Drink_Pubs and bars_Splurge,Tuesdays is ladies night (couples permitted).,"(0, 0)",wikivoyage,red
11,iBar ,0.0,0.0,"Park Hotel, MG Rd ", ,Drink_Pubs and bars_Splurge,,"(0, 0)",wikivoyage,red
12,Kosmo (Formerly Cosmo Village) ,0.0,0.0,81 Ali Askar Road Cross (''Off Cunningham Road'') , ,Drink_Pubs and bars_Splurge,"3 separate areas including a terrace. This nightclub is a remodeled colonial villa on a quiet lane, with excellent DJs and expensive drinks, and attracts a wealthy clientele.","(0, 0)",wikivoyage,red
13,Taika ,0.0,0.0,Church St. (''Off Brigade Rd'') , ,Drink_Pubs and bars_Splurge,Usually open past midnight and has a huge dance floor. 3 bars and a lounge area. Entrance varies each night.,"(0, 0)",wikivoyage,red
14,The Beach ,0.0,0.0,100 Foot Rd , ,Drink_Pubs and bars_Splurge,"Indiranagar. Make a reservation. Starts with retro music, plays some good hip-hop and house towards the end. Makes you feel like you are in Goa.","(0, 0)",wikivoyage,red
15,The Biere Club ,0.0,0.0,"Vittal Mallya Rd on Lavelle Road, (''opp Sunny's''). ", ,Drink_Pubs and bars_Splurge,Bangalore’s first craft brewery and a popular place for beer lovers.,"(0, 0)",wikivoyage,red
16,Toit ,12.9962979,77.5452778,Indiranagar , ,Drink_Pubs and bars_Splurge,Microbrewery,"(12.9962979, 77.5452778)",wikivoyage,red
17,Vaayu ,0.0,0.0,"5th floor, Eve Mall, Brigade Rd ", ,Drink_Pubs and bars_Splurge,"It has comfortable lounge seating, and is open air, giving some nice views over the city.","(0, 0)",wikivoyage,red
18,Windmills Craftworks ,0.0,0.0,"#331, Road 5B, EPIP Zone, Whitefield ",http://windmillscraftworks.com/ ,Drink_Pubs and bars_Splurge,Microbrewery,"(0, 0)",wikivoyage,red
19,--,0.0,0.0,,,Drink_Pubs and bars_Splurge,,"(0, 0)",wikivoyage,red
0,Balaji Residency ,0.0,0.0,"First Cross Rd, Behind RTO, L N Colony, Yeswanthpur ", ,Sleep,,"(0, 0)",wikivoyage,red
1,Bangalore Residency ,0.0,0.0, , ,Sleep,Lift facility. Party hall attached.,"(0, 0)",wikivoyage,red
2,Hotel Naveen ,12.9650246,77.5700688,Cottonpet Main Road , ,Sleep,Near Sri Krishna Vaibhava Restaurant.,"(12.9650246, 77.5700688)",wikivoyage,red
3,Manjunatha Paradise Delux Inn ,0.0,0.0,"First Main, Cottonpet ", ,Sleep,,"(0, 0)",wikivoyage,red
4,Sri Gajanana Lodge ,12.9745748,77.5705062,Cottonpete Main Road , ,Sleep,,"(12.9745748, 77.5705062)",wikivoyage,red
5,Kamat Hotel ,0.0,0.0,"227, Lalbagh West Gate R.V.Road, VV.Puram ", ,Sleep,,"(0, 0)",wikivoyage,red
6,Citizen Lodge ,12.9804534,77.6038789,Lady Curzon Rd , ,Sleep,Bare bones motel-style establishment is well located but leaves much to be desired in terms of cleanliness and overall quality.,"(12.9804534, 77.6038789)",wikivoyage,red
7,FabHotel 29th Church's Inn ,0.0,0.0,"#29th Church Street, off M.G. Road ",https://www.fabhotels.com/hotels-in-bangalore/fabhotel-29th-church-inn-mg-road.html ,Sleep,,"(0, 0)",wikivoyage,red
8,Address 24 Inn ,0.0,0.0,"#54, Hebbal Kempapura, Behind Esteem Mall, 560024 ",https://bangalores.best/stay/address-24-inn ,Sleep,,"(0, 0)",wikivoyage,red
9,Hotel Grand Park ,0.0,0.0,"OTC Road, near Tavakal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep,,"(0, 0)",wikivoyage,red
10,Manju Lodge ,0.0,0.0,Near Abhinay Theatre& Menaka Theatre Hospital Road Avenue Road , ,Sleep,,"(0, 0)",wikivoyage,red
11,Naga Residency ,0.0,0.0,"OTC Road, near Tavakal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep,,"(0, 0)",wikivoyage,red
12,Omshakthi palace ,0.0,0.0,"OTC Road, near Tavakal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep,,"(0, 0)",wikivoyage,red
13,Railway Retirement Room ,0.0,0.0, , ,Sleep,,"(0, 0)",wikivoyage,red
14,Red Mount Lodge ,0.0,0.0,"OTC Road, near Tavakkal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep,,"(0, 0)",wikivoyage,red
15,Royal Regency Lodge ,12.9221357,77.5216694,S. C. Rd ,http://www.royalregencylodge.com ,Sleep,Clean rooms and convenient to the city’s local transports like the City bus station and the City Railway Station.,"(12.9221357, 77.5216694)",wikivoyage,red
16,Shree Vaishnav Gujarati Samaj ,12.9771534,77.5784005,Gandhinagar , ,Sleep,"A secure and decent place to stay if you are there for a day or two. A nice canteen with Gujarati food available. In the vicinity there is another good place available for fast food/lunch named ""SLV"".","(12.9771534, 77.5784005)",wikivoyage,red
17,T.A.P.paradise ,0.0,0.0,Hospital Road Avenue Road; cross near Abhinay Theatre & Menaka Theatre , ,Sleep,,"(0, 0)",wikivoyage,red
18,U. G. Classic ,0.0,0.0,"OTC Road, Near Tavakal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep,,"(0, 0)",wikivoyage,red
19,UG Deluxe ,0.0,0.0,"Majestic, Thulsi Thotta ", ,Sleep,You may want to take an auto instead of walking down if you are going after a rainy day as your shoes will get dirty.,"(0, 0)",wikivoyage,red
20,Vardhaman Paradise ,0.0,0.0,"Ganesh Lodge Building OTC Road, near Tavakal Mastan Dargah, Cottonpet, Majestic ", ,Sleep,,"(0, 0)",wikivoyage,red
21,YMCA ,12.97109,77.58765,Nrupathunga Rd , ,Sleep,No-frills hotel.,"(12.97109, 77.58765)",wikivoyage,red
22,Art of Living Hostel ,12.9390426,77.575291,Kanakapura Road ,https://www.artofliving.org/in-en/bangalore ,Sleep,"Free food is given three times a day. Accommodation is shared between four people. The campus is undulating in terrain, and a free shuttle service is available between the numerous hostels and meditation centres. Very green campus with winding footpaths. Beware of snakes. (This hostel is two hours away from Bangalore city railway station in peak traffic.).","(12.9390426, 77.575291)",wikivoyage,red
23,--,0.0,0.0,,,Sleep,,"(0, 0)",wikivoyage,red
0,Balaji Residency ,0.0,0.0,"First Cross Rd, Behind RTO, L N Colony, Yeswanthpur ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
1,Bangalore Residency ,0.0,0.0, , ,Sleep_Budget,Lift facility. Party hall attached.,"(0, 0)",wikivoyage,red
2,Hotel Naveen ,12.9650246,77.5700688,Cottonpet Main Road , ,Sleep_Budget,Near Sri Krishna Vaibhava Restaurant.,"(12.9650246, 77.5700688)",wikivoyage,red
3,Manjunatha Paradise Delux Inn ,0.0,0.0,"First Main, Cottonpet ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
