,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
2,Kariye Mosque ,0.0,0.0,Kariye Cami Sk 18 ,https://kariye.demx.org.tr ,See_Golden Horn,"''Chora'' means countryside, and when built as a monastery in the 4th century it stood outside the Constantine walls; a century later, it was incorporated into the Theodosian walls. It was rebuilt in the 11th century then wrecked by an earthquake, so the structure and fabulous mosaics you see now are from the 14th century. When the church was converted to a mosque in 1500 the mosaics were plastered over, and only restored in 1958 when it became a museum. In 2020 it was again proclaimed a mosque but here (unlike Fethiye Mosque) they saw the sense and tourist income of preserving the mosaics. About 15 minutes before prayer times, visitors are sent out and (if they have kept their ticket) can come back around half an hour later through the main entrance. Those who attend prayer are sent out after prayer; they cannot stay to visit and can only access the parts of the chora that lead to the prayer room.","(0, 0)",wikivoyage,red
0,Istanbul#Theodosian Walls Walk | Theodosian Walls Walk,0.0,0.0,,,See_Southwest,"'''City Walls''' were first built in the 4th century under Constantine, then a second line was built further out in the 5th century under Theodosius II. This outer wall closed off the entire peninsula from the Golden Horn to the Marmara coast and is mostly intact, though battle-scarred and with gaps for modern highways. For the complete walking route along them see Istanbul#Theodosian Walls Walk | Theodosian Walls Walk. There are easily accessible sections around Chora Church (above), the Pazartekke station of T1 tram line, and Yedikule Fortress.","(0, 0)",wikivoyage,red
1,Panorama 1453 History Museum ,41.0182,28.9204,Topkapı Kültür Park ,https://www.panoramikmuze.com/ ,See_Southwest,"This is a circular indoor space enclosed by a 3D depiction of the Ottomans breaching the Walls of Constantinople on 29 May 1453, with sound effects. It's over-priced, unhistorical and tourist-trappy. ","(41.0182, 28.9204)",wikivoyage,red
2,--,0.0,0.0,,,See_Southwest,,"(0, 0)",wikivoyage,red
3,Koca Mustafa Pasha Mosque ,41.0034,28.9286,Koca Mustafapaşa Cd 183 , ,See_Southwest,"Built in the early 5th century as a monastery dedicated to Saint Andrew the Apostle, in 766 it was the burial place of Saint Andrew of Crete and was later re-dedicated to him. It was rebuilt in the late 9th century and again in the 13th, then around 1490 converted into a mosque. From the 16th century it was occupied by the Dervishes, when the legend arose that a chain hung to a cypress tree in the courtyard was a truth diviner. The chain was swung between rival witnesses and the one it hit was telling the truth. The cypress stump is still standing.","(41.0034, 28.9286)",wikivoyage,red
0,Monastery of Stoudios ,0.0,0.0,Mühendis Ali Sk 1 , ,See_Southwest,"Byzantine monastery complex built in 463 AD. In the 15th century it served as İmrahor Mosque, but was wrecked by fires and earthquakes. A ruin it remains, and plans to restore it as a mosque have come to nothing. You'll probably find it locked. ","(0, 0)",wikivoyage,red
1,--,0.0,0.0,,,See_Southwest,,"(0, 0)",wikivoyage,red
0,Yedikule Fortress ,40.9929,28.9227,Yedikule Meydanı Sk 9 ,https://www.yedikulehisari.com/en/ ,See_Southwest,"The Golden Gate was the ceremonial entrance through the Theodosian city walls. After the Ottomans captured the city in 1453, Mehmed II needed a stronghold for his treasures and documents. The gate was therefore bricked up and the walls reinforced into a fortress, with valuables stored in its seven towers, hence ''yedi kule''. In the following century the treasury moved to Topkapi Palace and the fort became a prison for high-level detainees - Osman II was strangled here in 1622. It remained in use until 1837, whereupon the Golden Gate was re-opened.","(40.9929, 28.9227)",wikivoyage,red
1,--,0.0,0.0,,,See_Southwest,,"(0, 0)",wikivoyage,red
2,--,0.0,0.0,,,See_Southwest,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Do,,"(0, 0)",wikivoyage,red
1,Balat ,41.03009018958418,28.948000754054558, , ,Do,A neighborhood with colorful houses and stairs all along.,"(41.03009018958418, 28.948000754054558)",wikivoyage,red
2,--,0.0,0.0,,,Do,,"(0, 0)",wikivoyage,red
0,Hürrem Sultan Hamamı ,41.0073,28.9791,Aya Sofya Meydanı ,https://www.hurremsultanhamami.com/ ,Do,"Bathhouse built in 1556 by Mimar Sinan, the chief Ottoman architect, at the request of Hürrem Sultan (Roxelana), wife of Suleiman the Magnificent. It was built over the former public baths of Zeuxippus, abandoned around 713. Restored in 2011, it's now an upmarket spa.","(41.0073, 28.9791)",wikivoyage,red
1,Çemberlitaş Hamamı ,0.0,0.0,Vezirhan Cd 8 ,https://www.cemberlitashamami.com/ ,Do,"Built in 1584, credited to Mimar Sinan but he probably only had light-touch supervision. It was astride the city's highway from Europe and very profitable, in spite of multiple earthquakes and fires. It fell out of use late 19th century but in the 21st was revived as a tourist experience.","(0, 0)",wikivoyage,red
2,Cağaloğlu Hamamı ,41.0106,28.9756,Prof Kazım İsmail Gürkan Cd 24 ,https://www.cagalogluhamami.com.tr ,Do,"Built in 1741, the last major hamam opened in the Ottoman era. It has ornate architecture, great service and a stellar cast of famous visitors. Prices to match, and only tourists now use it.","(41.0106, 28.9756)",wikivoyage,red
3,Şifa Hamamı ,41.0041,28.9757,Şifa Hamamı Sk 12 ,https://www.sifahamami.com/ ,Do,"Established in 1777, this is one of the cheaper options. It's marble throughout and the fittings could be original. It has a mixed main section and a separate female section for the scrubbing.","(41.0041, 28.9757)",wikivoyage,red
4,Süleymaniye Hamamı ,41.0159,28.9658,Mimar Sinan Cd 20 ,https://www.suleymaniyehamami.com.tr ,Do,"Commissioned by Süleyman the Magnificent and built by Mimar Sinan in 1550, at the east edge of Süleymaniye mosque complex. It had private cubicles for distinguished visitors such as the sultan, but was mostly a standard working-class bathhouse. It was restored in 2001 and is nowadays touristy. It's the only mixed hamam in Istanbul, but mixed sessions are only for couples and families.","(41.0159, 28.9658)",wikivoyage,red
0,Hürrem Sultan Hamamı ,41.0073,28.9791,Aya Sofya Meydanı ,https://www.hurremsultanhamami.com/ ,Do_Hamams,"Bathhouse built in 1556 by Mimar Sinan, the chief Ottoman architect, at the request of Hürrem Sultan (Roxelana), wife of Suleiman the Magnificent. It was built over the former public baths of Zeuxippus, abandoned around 713. Restored in 2011, it's now an upmarket spa.","(41.0073, 28.9791)",wikivoyage,red
1,Çemberlitaş Hamamı ,0.0,0.0,Vezirhan Cd 8 ,https://www.cemberlitashamami.com/ ,Do_Hamams,"Built in 1584, credited to Mimar Sinan but he probably only had light-touch supervision. It was astride the city's highway from Europe and very profitable, in spite of multiple earthquakes and fires. It fell out of use late 19th century but in the 21st was revived as a tourist experience.","(0, 0)",wikivoyage,red
2,Cağaloğlu Hamamı ,41.0106,28.9756,Prof Kazım İsmail Gürkan Cd 24 ,https://www.cagalogluhamami.com.tr ,Do_Hamams,"Built in 1741, the last major hamam opened in the Ottoman era. It has ornate architecture, great service and a stellar cast of famous visitors. Prices to match, and only tourists now use it.","(41.0106, 28.9756)",wikivoyage,red
3,Şifa Hamamı ,41.0041,28.9757,Şifa Hamamı Sk 12 ,https://www.sifahamami.com/ ,Do_Hamams,"Established in 1777, this is one of the cheaper options. It's marble throughout and the fittings could be original. It has a mixed main section and a separate female section for the scrubbing.","(41.0041, 28.9757)",wikivoyage,red
4,Süleymaniye Hamamı ,41.0159,28.9658,Mimar Sinan Cd 20 ,https://www.suleymaniyehamami.com.tr ,Do_Hamams,"Commissioned by Süleyman the Magnificent and built by Mimar Sinan in 1550, at the east edge of Süleymaniye mosque complex. It had private cubicles for distinguished visitors such as the sultan, but was mostly a standard working-class bathhouse. It was restored in 2001 and is nowadays touristy. It's the only mixed hamam in Istanbul, but mixed sessions are only for couples and families.","(41.0159, 28.9658)",wikivoyage,red
0,Grand Bazaar ,41.0106,28.9685, ,http://www.grandbazaaristanbul.org ,Buy,"Vast historic covered bazaar with over 4400 shops. These are organized around their wares, so the silver jewellers are clustered together, shoe shops are together in another alley, and so on. Prices are double those elsewhere and locals don't shop here, but it's an atmospheric place with a vast selection. ","(41.0106, 28.9685)",wikivoyage,red
1,Egyptian Bazaar ,41.0164,28.9706, , ,Buy,"Smaller than Grand Bazaar, it specialises in herbs and spices. Very touristy, but prices (even after haggling) are twice those in the rest of the city.","(41.0164, 28.9706)",wikivoyage,red
2,--,0.0,0.0,,,Buy,,"(0, 0)",wikivoyage,red
3,Mehmet Cetinkaya Gallery ,0.0,0.0,Tavukhane Sk 7 ,http://www.cetinkayagallery.com ,Buy,Attractive but pricey textiles.,"(0, 0)",wikivoyage,red
4,Ilmek Antika Carpet & Textile ,41.003616,28.973562,"Küçük Ayasofya, Kaleci Sk. No:6 ", ,Buy,"Sells rugs and kilims as well as pillowcases (all produced in Uzbekistan). Pillowcases are between €10 and 60, depending on the material.","(41.003616, 28.973562)",wikivoyage,red
5,Kalsedon ,0.0,0.0,Ayasofya Caferiye Sk 2 ,http://www.kalsedon.com.tr ,Buy,"Raw gems and finished jewellery, especially chalcedony, the semi-precious stone named for the ancient town of Chalcedon, nowadays [[Istanbul/Asian Side ","(0, 0)",wikivoyage,red
6,Historia AVM ,41.0143,28.9454,Adnan Menderes Blv 2 ,https://www.historia.com.tr/ ,Buy,"AVM (''alışveriş merkezi'') means a shopping mall, and Historia is the only one in the Old City. Usual selections of garments, electronics, furniture, a large supermarket, plus a bowling alley, fast food and a cinema. Across the alley, Fenari İsa Mosque was an early Byzantine church, renovated as a mosque in the 1970s.","(41.0143, 28.9454)",wikivoyage,red
7,Laleli ,0.0,0.0,,,Buy,,"(0, 0)",wikivoyage,red
8,--,0.0,0.0,,,Buy,,"(0, 0)",wikivoyage,red
0,Osman Gourmet Restaurant ,0.0,0.0,Klodfarer Cd 27/B , ,Eat,Inexpensive family-friendly restaurant.,"(0, 0)",wikivoyage,red
1,Karadeniz Aile Pide ve Kebap Salonu ,41.0085,28.975,Hacı Tahsinbey Sk ,http://www.karadenizpide.net/ ,Eat,Their specialty is pide. ,"(41.0085, 28.975)",wikivoyage,red
2,Meşhur Pideci Orhan Usta ,41.0137,28.9705,Macuncu Sk 5A , ,Eat,"Welcoming small restaurant, good value.","(41.0137, 28.9705)",wikivoyage,red
3,Pak Pide Pizza Salonu ,41.0145,28.968,Paşa Cami Sk 27 , ,Eat,Relaxing place for traditional pide.,"(41.0145, 28.968)",wikivoyage,red
4,Ali Usta Çiğ Köfte ,41.014734,28.975121,Muhzirbaşı Sk 6 , ,Eat,"Good value Çiǧ köfte (spicy wrap with a vegan tatar) takeaway. Ali the owner is an instagram celeb for his videos jibing customers, so you may be in a long line.","(41.014734, 28.975121)",wikivoyage,red
5,Efsane Kahvaltı ,41.0187,28.9662,Ragıp Gümüşpala Cd , ,Eat,Great place for breakfast in a non-touristy area.,"(41.0187, 28.9662)",wikivoyage,red
6,Buyruk Esnaf Lokantası ,41.013843,28.976062,Hoca Paşa Sk. 12 ,https://www.sirkecilokanta.com.tr/ ,Eat,"A place that serves home-made style foods (""ev yemekleri"") which you can order from the counter. Great variety.","(41.013843, 28.976062)",wikivoyage,red
0,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
1,Doy Doy Restaurant ,0.0,0.0,Sifa Hamamı Sk 13 , ,Eat,"Cafe spread over three floors and a roof terrace with views over the sea and Blue Mosque. Good range of Turkish meals and mezes, with veggie choices.","(0, 0)",wikivoyage,red
2,Palatium Cafe & Restaurant ,41.0058,28.98,Kutlugün Sk 33 ,https://www.palatiumcafeandrestaurant.com/ ,Eat,"Decent trad food and ice cold beer. Lounge in the comfy bean-bag chairs, and backgammon and Nargileh are available. The restaurant looks down into the foundations of a Roman-era palace.","(41.0058, 28.98)",wikivoyage,red
3,Cafe Amedros ,41.0083,28.9739,Hoca Rüstem Sk 7 ,https://www.amedroscafe.com/ ,Eat,Good Ottoman cuisine with veggie and GF choices.,"(41.0083, 28.9739)",wikivoyage,red
4,Rumeli Restaurant ,41.0083,28.9765,Ticarethane Sk 11 , ,Eat,"Not cheap, but good value for its Ottoman and Turkish cuisine, service and vibe.","(41.0083, 28.9765)",wikivoyage,red
0,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
1,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
2,Korecan ,41.0053,28.9817,Cankurtaran Meydanı Sk 10 , ,Eat,Good Korean cuisine.,"(41.0053, 28.9817)",wikivoyage,red
3,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
4,Virginia Angus Steakhouse ,41.0159,28.9677,Uzun Çarşı Cd 2 ,https://virginiaangus.eatbu.com/ ,Eat,"Steaks, burgers and similar.","(41.0159, 28.9677)",wikivoyage,red
5,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
6,Burgerillas ,0.0,0.0,Büyükbaş Sk 3/C ,https://www.burgerillas.com/ ,Eat,"Decent burgers, sit in or take away. They have ten other city locations.","(0, 0)",wikivoyage,red
7,Changcheng ,0.0,0.0,Peykhane Cd ,http://www.changchengrestaurant.com/ ,Eat,Good Chinese food. ,"(0, 0)",wikivoyage,red
0,Olden 1772 ,41.01478197782489,28.97428582310056,"Hobyar, Mimar Vedat Sk. No:3 ",https://www.instagram.com/olden1772 ,Eat,A trip in both history and gastronomy. ,"(41.01478197782489, 28.97428582310056)",wikivoyage,red
1,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
2,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
0,Osman Gourmet Restaurant ,0.0,0.0,Klodfarer Cd 27/B , ,Eat_Budget,Inexpensive family-friendly restaurant.,"(0, 0)",wikivoyage,red
1,Karadeniz Aile Pide ve Kebap Salonu ,41.0085,28.975,Hacı Tahsinbey Sk ,http://www.karadenizpide.net/ ,Eat_Budget,Their specialty is pide. ,"(41.0085, 28.975)",wikivoyage,red
2,Meşhur Pideci Orhan Usta ,41.0137,28.9705,Macuncu Sk 5A , ,Eat_Budget,"Welcoming small restaurant, good value.","(41.0137, 28.9705)",wikivoyage,red
